text,label
Amash views fire & desire Elon Musk NCAA #askagbarr #wednesdaywisdom #extendthelockdown #internationaldanceday #wednesdaymorning #denimday #assassinscreed #animalcrossing #pmqs #gainszn #the_book_of_us #wellbeingwednesday https://t.co/ZBwEtSdzS7.,anti
#easterncape #andidikwe #extendthelockdown.,anti
Beast-Trading Software #Volatile75 #NASDAQ #Nas100 #Volatile75 #CoronaVirusUpdate #ExtendTheLockdown #lockdownpakistan #Covid_19 #China #IrfanKhan #TwitterRunnersAwards #?????? https://t.co/gITW8ZUu9A.,anti
@Jerry_LeRoux @SayEntrepreneur check this petition out! https://t.co/Z20V8FUjHk over 10 000 people have signed the petition for schools to stay closed for 2020 #ExtendTheLockdown #StayAtHome #Covid_19 https://t.co/ZIYoxnlvOe.,anti
"#ProtestLockdown also bigger cities are a threat, cities with less people not so much. I live in a city with 30,000 why exactly can't we open up shops?",anti
@Cuthbert2411 ANOTHER PAID FOREIGN ACCOUNT TO MAKE #ExtendTheLockdown TREND! Wakey wakey #AmericaFirst Spread these lies like wildfire.,anti
'Sadhus' were people of nomadic tribe. They were not 'hindu'. Therefore they were lynched : @WamanCMeshram Wear black band on left arm to protest against #unplannedlockdown #sadhulynching #sadhuslynched #sadhukehatyarokobiryani #protestlockdown.,anti
"If it's about the mask thing half of the #ProtestLockdown people were wearing masks anyway so ?? It's basic health care guys. Eat your veg, brush your teeth, wear a mask so you don't hack a lung on the little old lady during a pandemic, and 5mins of exercise daily. #coronavirus.",anti
#extendthelockdown #lockdownkenya #tanzania #ukaidiwamagufuli @robertalai @ahmednasirlaw @mikesonko @donaldbkipkorir https://t.co/tjB9CSTFcL.,anti
@ResponseWMP @WMPolice C team response Newtown conducting patrols around Tier 1 areas of Birmingham ensuring #StayHome @birmingham_live #StayHomeSavesLives Part 2 https://t.co/KarHtyKsDf.,anti
@TVP_WestBerks If you're out patrolling Calcot on Sunday please come and say hi (from a safe distance) and cheer me on whilst I safely cycle 100 miles from my drive to support the NHS and local hospitals through @RoyalBerksChar #StayHomeSavesLives https:/,anti
"#ExtendTheLockdown For who exactly? If you want this to happen then it must include EVERYONE! No walmart, grocery stores, gas stations, ect. Have fun sitting at home with what you have and hope it lasts!",anti
#iamfreedom #extendthelockdown #instagramdown.,anti
"RT @iam_chrisbenson: please dont fall for this, its a scam @UBAGroup @UBACares kindly retweet to save lives. #extendthelockdown #prayfor�.",anti
https://t.co/mOVcqjiKyn https://t.co/DWsVzMU479 #AskAGBarr NCAA Fire & Desire Elon Musk #WednesdayWisdom Amash Views Weston Road Flows #SM_???_?? Jews NCAA Amash Elon Musk Fire & Desire #WednesdayWisdom #AskAGBarr #SM_???_?? #ExtendTheLockdown Jews #WednesdayWisdom.,anti
@SkyNewsBreak Another entitled business owner thinking it knows best for it's staff and customers #ExtendTheLockdown #stayhomesavelives #COVID19 is a #pandemic.,anti
"Every drop of blood counts, #LivenGive @NHSuk #StayHomeSavesLives https://t.co/Lwxm1v9SfX.",anti
"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We're offering �50 in cash: https://t.co/lt3uV1oKV6 #Birmingham #BirminghamUpdates #WestMidlands #Midlands #trains #ExtendTheLockdown #ExtendLockdown ---------------- Thank you! :).",anti
"@CharnwoodPolice @leicspolice And apart from one walk, he is staying home. #stayhomesaveslives.",anti
@bhamcivilrights @CivilRights You are invited to a #VIRTUALPROTEST to stop the promotion of #detroit police women beating #Detroit #Police caught on https://t.co/T0OF8RIvic Petition: https://t.co/wGs5xpj7YG #PoliceBrutality #ProtestLockdown #Justice4Sheld,anti
"Didn't think @realdonaldtrump believed in miracles. Hes the epitome of the phrase ""ignorance is bliss"" but he knew about this, so this isn't ignorance, its plain #negligence #truth #reality #COVID19 #pandemic #coronavirus #StaySafe #StayHomeSavesLives #crisis #CoronaVillains.",anti
"RT @Believe200866: 1500 #WeThePeople #ProtestLockdown in Wisconsin. Holding signs ""All Workers Are Essential"" and ""Death is preferable to c�.",anti
Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe https://t.co/COY2MjRnjE.,anti
AND ORDER IN WOW BAO. Available via @ubereats @postmates @doordash @grubhub @lightfootforchi #wowbao #hotasianbuns #lorilightfoot #stayhomesaveslives #chicago #lorilightfootmemes https://t.co/qqDj0NixzJ.,anti
I think it's time for me to plug my decks back in. Run some quarantine classics. Musik is always my medicine . Skank out Covid ?? #QuarantineOnlineParty #QuarantineAndChill #StayHomeSavesLives #QuarantineMusic #coronavirusuk #covid19uk #drumnbass #dnb https://t.co/nWjecGxEcr.,anti
RT @jus_rare: Forget #indaboski forget #ExtendTheLockdown This nose mask is a DM away Call 08154150313 Whatsapp 08163891207 Dont be scare�.,anti
#???_??? #400kalwayslovewar #dayofdh2020 #internationaldanceday #pmqs #borisbaby #extendthelockdown Elon Musk #wednesdaywisdom #wellnesswednesday #happybirthdayrohit #legend https://t.co/Z2n4RGqUdD.,anti
Should continue until the virus threat is minimized to lowest possible level. Otherwise the 21 days lockdown will have no effect. #extendthelockdown.,anti
#Tipster A. Manzanares �? @Parleys_Doki +584261794481 ? #WednesdayMotivation #Hipismo #Internacional ?? #Free #Picks #Parley #futbol #soccer #WednesdayWisdom Irrfan Khan #PenceIsAnIdiot jongdae #wednesdaymorning NCAA Football #ExtendTheLockdown G League https://t.co/1gxr3949F3.,anti
#doityourself N #doitforstate #DOIT FOR #wethepeople #protestlockdown #PROTESTNYC #LANSING #pennsylvania #AUSTIN #chicago #NEWJERSEY #kentucky #tennessee #protestlockdown #protestors #NRA #coronaisoverparty #CORONAHOAX #votebymail2020 #FUCKTHAT #HOESHIT https://t.co/rgZ1Fizigi.,anti
So what's the difference between Kano and Lagos afterall? Pix one taken from Kano during a Corona cup penultimate weekend and pix two was a scene at a fire incident in Ogba on Monday! #freemubarak #extendthelockdown #prayforkemiolunloyo https://t.co/jom4quLsxT.,anti
Already booked #profit at 1.2080 (#32PIPS) in Sell #GBPCHF https://t.co/1Sl9R2Hrqi @BoESouthEast @CommBank @ClevelandFed @sffed @RoyalBank_Rugby @jodrellbank @ChiMarathon @EmiratesNBD_AE @HalifaxBank @BancoEstado @br_tradingview @DailyFXasia #ExtendTheLockdown #COVID19 #FX?.,anti
#ExtendTheLockdown #besafe #life #xxxlingerie @nokia #shemalegabrielle #bucuresti #romania #bucharestshemale #romaniatransex #ladyboygabrielle #tsgabrielle ...allaways fishnet lingerie https://t.co/PHzyjSLWDo.,anti
Having watched @NicolaSturgeon's daily press conferences over the past few weeks I have a new found respect and admiration for Scotland's FM. #stayhomesaveslives #COVID19.,anti
????????? ????? ????? ????????? ??????? ????? ???? distancing ?? ?????. @cmomaharashtra @dnyanada24 @abpmajhatv @tv9marathi @saamtvnews @dev_fadnavis @gulabraojipatil #extendthelockdown #maharashtrafightscorona https://t.co/uTzSPbUri0.,anti
PLEASE STAY AT HOME ??? #COVID?19 #COVID19Pandemic #COVID19 #Quarantine #medtwitter #StayHomeStaySafe #StayHome #StayHomeSavesLives #CoronaVirusUpdate #Coronavirus #FRONTLINE #GiveHope #SafetyFirst #PathTwitterFamily #BeSafe #SocialDistance #QuarantineLife #safe ? https://t.co/GZom5TPip4.,anti
Day off. I for one am enjoying hanging out with my family. I even had a nap this afternoon during Frozen 2! We must try not to let this stressful time impact on our kids. More patience and plenty of cuddles are key in getting through! #stayhomesaveslives #parenting.,anti
"We're here for you, @LemonGroveCAgov. @SDSOLemonGrove Deputies make sure your neighborhoods are safe while you #StayHomeSavesLives. We're all in this together! #COVID19Pandemic #WeStayAtWorkForYou #PleaseStayHomeForUs #KeepingYouSafe #FlattenTheCurve #SocialDistancing https://t.co/bTQ31R8inX.",anti
This advice from @PoliceChiefs will hopefully help you decide if your trip out is necessary- #StayHomeSavesLives https://t.co/3MSNV6KfST�.,anti
Got my first #COVID19 scam email - involves flying to my city from Washington DC and delivering the money to my door. Decided not to tell them about the travel/border thing with the US #StayHomeSavesLives https://t.co/uTGPvNJPWz.,anti
@NCDCgov @Fmohnigeria @FMICNigeria @WHONigeria @DrEOEhanire @PTFCOVID19 @DrSaniAliyu @nigerianports @PoliceNG @AfricaCDC @nighealthwatch Not more than 10 people outside workplace but there can be in the workplace because there's no #Covid-19 in the workpl,anti
"A note from one of my neighbours... In response i've written all my neighbours a very polite letter to explain what I do, after all they probably don't realise it's my full-time job. It should also teach the anonymous complainer how to spell 'saxophone' #extendthelockdown https://t.co/seuMjxG0f7.",anti
"?? Londoners must work from home where possible to protect key workers who need to travel ?? If you have to go to work, don't travel at rush hour ?? We cannot run more services due to numbers of @TfL staff off sick or self isolating #StayHomeSavesLives https://t.co/5FITD7TovF.",anti
Scam alert we are informed it takes 2 weeks to show itself (on the outside) We know about false negatives... She says she stayed home ONE whole extra day to determine what? What a joke... Covid19 #ProtestLockdown.,anti
"Great to see and hear of so many people working and volunteering to help in this time of worry, fear & change. A massive well done to all volunteers and to all who are continuing to do their job, often in challenging circumstances. #stayhomesaveslives #unstoppableessex.",anti
That's why lockdown needs to be implemented strictly ..... social distancing needs to be maintained without any lapses... #stayhomestaysafe #social_distancing #extendthelockdown.,anti
#Tipster A. Manzanares �? @Parleys_Doki +584261794481 ? #WednesdayMotivation #Hipismo #Internacional ?? #Free #Picks #Parley #futbol #soccer #WednesdayWisdom Irrfan Khan #PenceIsAnIdiot jongdae #wednesdaymorning NCAA Football #ExtendTheLockdown G League https://t.co/KMNA5RjzrP.,anti
"Tryin' to figure this out! #blessed??#stayhomesaveslives?? #justagirlfromkansas @ Las Vegas, Nevada https://t.co/ByA68OgPwp.",anti
@NYCMayor No it's about control. Plus I'm free I can do what the hell I want to. #COVID19 #COVID?19 #extendthelockdown #leftshatematters #walkaway #liberalismisamentaldisorder #factsmatter #MAGA @realdonaldtrump https://t.co/jlM7EevnI9.,anti
"@ScottGottliebMD Add Atlanta to your list; also rural Albany, GA is in bad shape. #shelterinplace #stayhomesaveslives @govkemp #stayathomeorder needed ASAP #gapol #gagop.",anti
#extendthelockdown https://t.co/BusLjFddY1 https://t.co/MkCEMxrpVz.,anti
#lockdown = Sewing Easter Dresses I won't see my wee munchkins wearing xxx #nanalove #family #granddaughter #easter #easterdresses #stayhomesaveslives #staysafe #socialdistancing #craft #sewing #stayindoors� https://t.co/8e4WQlBFGk.,anti
Those poors who lost job due to lockdown Neither from reservation category nor from middle class What you offering #extendlockdown #extendthelockdown Fuck of your virus pandemic. #5G #Lockdown_??_?????_???? #LockdownEnd #lockdownindia.,anti
"Dear @UBAGroup @UBACares , i got this message in my mail box, kindly confirm the authenticity. I see this as scam! kindly re-tweet to save lives. #extendthelockdown #prayforkemiolunloyo #COVID19 #indaboski #socialdistancing https://t.co/ZydDQWUQ3s.",anti
"Lyari lockdown ? How does one make people understand? More simple, effective messaging needed @SaeedGhani1 @murtazawahab1 #lockdown #sindhlockdown #COVID #stayhomesaveslives.",anti
TAKE OUR GUNS! LIMIT FREE SPEECH! #EXTENDTHELOCKDOWN! It's all the same people folks. It's all the same people begging to have their rights taken away. INSANITY.,anti
"My state is having a stay-at-home protest/""freedom rally"" at our Capitol next week. Really, Wisconsin? I thought we were above this utter bullshit. #stayhomesaveslives https://t.co/tuHK49rPoE.",anti
#extendthelockdown #wednesdaythoughts #wednesdaywisdom.,anti
PAY AFTER ??PAY AFTER ?I am giving 100+ odds for pay after to gain trust and Confidence. Join the link and get odds CS11 5 odds HTFT22 5 odds HTFTX1. 4 odds https://t.co/18XjKHKpdm https://t.co/18XjKHKpdm #ExtendTheLockdown New members get free VVIP.,anti
"Y'all, this shit has gotten out of hand. Don't want to be on the news? Then don't put yourself in a position to be there. End of story. #protestlockdown #COVIDIOTS Man with knife threatens TV crew at CA coronavirus rally https://t.co/IPn2EC8P8x.",anti
Another Sundial solar kiosk goes up at the Spruce View Home & Agro Center. This marks the 4th kiosk in Alberta with many more to come. @centralabcoop #itsacoopthing #alberta #solarenergy #stayhomesaveslives https://t.co/usewzKUw0u.,anti
"On the Protests: I find it funny how the same people who think police brutality and excessive force is 100% the fault of the arrestee, think that staying home for an two extra weeks is a violation of their own civil liberties. #protests #protestlockdown #BLM.",anti
When @PoliceNG catches you at 3rd mainland bridge by 8:01 pm. #ExtendTheLockdown https://t.co/QC1tLws5BU.,anti
@CambsCops with you promoting the #StayHomeSavesLives annotative does this also apply to your officers with mixing households and having a catch up and drink with their neighbours?,anti
"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We're offering �75 in cash: https://t.co/lt3uV1oKV6 __________ #birmingham #birminghamupdates #westmidlands #midlands #trains #extendthelockdown #extendlockdown #brum ___________ Thank you! :).",anti
@realDonaldTrump As far as we see on national TV immigrants are not the ones spreading the #coronavirus when protesting on the streets against the #StayHomeSavesLives orders. We can totally see this as pandering. If you are serious about the Pandemic call,anti
@bbclaurak why aren't we cleaning the streets like they are in Russia and other countries. Disinfectanting major cities https://t.co/dHoyv1wIJk #COVID?19 #coronavirusuk #StayHomeSavesLives.,anti
Today's #StaySafeStayHome activity was finishing this art piece #3710art #dragonfly #acrylicpainting #StayHomeSavesLives #SaturdayVibes https://t.co/ujuSctRQNG.,anti
Pleasure @ajbmedia1 @wmpolice #stayhomesaveslives @alightmediauk.,anti
#stayhomesaveslives #covid19 Wear your at-home mask! @ home https://t.co/arOAwnP2aa.,anti
Tesla CEO Elon Musk is urging states across the country to put an end to lockdowns aimed at preventing the spread of COVID-19 #ExtendTheLockdown #openamericanow #recovery https://t.co/hBoYgxPkSb.,anti
Quarantine is kind of like a workaholics's dream. Except you're also trapped with your family - so the guilt of working so much is x 1000 because they are literally watching you do it. #COVID19 #stayhomesaveslives.,anti
Glad to see people abiding by the new guidelines from central government. PCs out and about in #CANTERBURYCITYCENTRE #stayhomesaveslives https://t.co/WCaD9N7aqG.,anti
Fully armed rally goers entered Kentucky capitol building in peaceful protest #guns #stayhomesavelives #stayhome #togetherathome #protestlockdown https://t.co/8VGVD1hmQk.,anti
#extendthelockdown #stayhome #COVID19 #coronavirus.,anti
"Northampton NPT are out in #Northampton, #Wootton monitoring the virus compliance, so go so far #c7153 #StayHomeSavesLives #COVID19 @NorthantsPolice #clapforNHS https://t.co/2Rxu129fmF.",anti
Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe https://t.co/rgqR2AIePq.,anti
@dbongino People defending #ExtendTheLockdown are showing the classic signs of #StockholmSyndrome . #FlattenTheCurve ?? Done. Now let's get back to normal. #endthelockdown #EndTheShutdown #BacktoWorkAmerica #OpenUpAmerica #StopMovingTheGoalPost #CoronaVir,anti
"I agree, these questions need asking, I value regular government updates, but the press need to step up and ask about the things that really matter to the public. @campbellclaret #stayhomesaveslives.",anti
#stayhomesaveslives.,anti
RT @tony7perfect: The same people that #ProtestLockdown also protest anything that benefits ALL people such as The affordable care act Gu�.,anti
"#ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
UK! take passport photos at home https://t.co/SqsbyeVs6k #StayAtHome #StayHome #StayTheFHome #StayAtHomeOrder #StayHomeSavesLives #uk #gb #england #scotland #wales #nothernireland #london #GreaterManchester #Birmingham #Newcastle #Glasgow #Liverpool #bristol #leeds #sheffield.,anti
"White guy was caught walking his dog on the streets, No push ups, No arrest, No any form of punishment or even Fine, but if that person was a Black person, the treatment was going to be very different, in South Africa we are not EQUAL. #extendthelockdown https://t.co/LJK2TdgZUg.",anti
#ExtendTheLockdown And 80 In Lagos Trends As Nigerians React To Almost 200 New Coronavirus Cases Recorded Last Night.... CLICK LINK https://t.co/uy98hUI40m https://t.co/kwKGwFUGrR.,anti
Well done @NorthantsPolice #OneTeam #NorthantsTogether #StayHomeSavesLives.,anti
Big cheer for @GEHNHSnews @GEHNurses when you #ClapForCarers tonight at 8pm but the only way to be sure of 'making a difference' to beat #CoronavirusOutbreak is to #StayHome this Easter @nhsuk @nhsengland @dominicraab @borisjohnson #stayhomesaveslives https://t.co/Zeo6QhcuNx https://t.co/cTRtVbmzUm.,anti
This is frightening but I refuse to be afraid!!! #extendthelockdown #givecashpalliative @ngrsenate @ngrpresident @housengr @ncdcgov #COVID19.,anti
?? ???? ?? ????? ?? ????? ????? ??????? ?? ????? ?? ???? ???? ???????? ???? ??? /???? ??? ???? https://t.co/SvEKdQdViT @MMNewsTvPk #ExtendTheLockdown #IrfanKhan #RestInPeace #Legend #ripirfankhan #wednesdaymorning.,anti
The UK Government has #extended #lockdown for at least 3 more weeks! For more information visit @GOVUK #COVID19 #stayhome #stayhomesaveslives https://t.co/fHZ9aPrYvl.,anti
#CNN #CTV #CBC #canadacovid19 #canada #canadalockdown #stayhomecanada #realdonaldtrump #californialockdown #seattlecovid19 #newyorklockdown #london #extendthelockdown #21dayslockdownindia #stayhomeindia.,anti
Flipkart Guess What Quiz Answers 7 Apr 2020 - INDIAN Special Guess What Today - Part 1 - Game Zone https://t.co/JE4kY78mTA https://t.co/By7LTkGSkA #Flipkart #flipkartguesswhat #guesswhatcontestanswers #guesswhat7Apr2020 #INDIANSpecialGuessWhat #INDIANGuessWhat #ExtendTheLockdown https://t.co/SBLottD7kt.,anti
Remember - essential travel only #StayHomeSavesLives #COVID19 #covid?19uk.,anti
Watching Memoirs of a Geisha tonight with the #Wife with a bit of #Jura to relax with. Love #streaming films and with @PrimeVideo @netflix and @GoogleMovies #ExtendTheLockdown https://t.co/rsj3OeQyld.,anti
"@costareports @miguelmarquez 1. #reopenpa ? PA isnt closed 2. We're FREE #pennsyltucky You're not enslaved, in prison, concentration camp or Dictatorship 3. We CHOOSE to #StayAtHome not #ProtestLockdown protect ourselves, the elderly, weak/sick, healthcar",anti
Passport workers standing together in their union show their collective strength #StayHomeSavesLives.,anti
"RT @iam_chrisbenson: please dont fall for this, its a scam @UBAGroup @UBACares kindly retweet to save lives. #extendthelockdown #prayfor�.",anti
#BroxtoweConservatives Prime Minister will be back at work Monday #StayHomeSavesLives.,anti
#extendthelockdown #extendthelockdown #extendthelockdown.,anti
@HarmanMooren @Hiraeth37857409 @TrumpsTaxes @Buffy151 @mannyNYT Not to mention the gas station employees who helped them fill their gas guzzlers before heading off to the rally! Oh! And what about those poor grocery workers who put their lives at risk so ,anti
#extendthelockdown #trumpvirus #penceisanidiot #GOP #gopbetrayedamerica #gopgenocide #trumpownseverydeath #25thamendmentnow #trump #voteblue2020 #votebluenomatterwho2020 #biden2020 #trumpisanidiot #trumpliespeopledie #trumpliesamericansdie #trumpgenocide #gopcomplicittraitors https://t.co/n73f35LPZ2.,anti
CALLING ALL BIRMINGHAM MOOR STREET STATION USERS �100 cash winner if picked as a random winner for filling this form: https://t.co/lt3uV1oKV6 _______ #birmingham #birminghamupdates #westmidlands #midlands #trains #extendthelockdown #extendlockdown #brum ________ Thank you! :).,anti
"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We're offering �50 in cash: https://t.co/lt3uV1oKV6 #Birmingham #BirminghamUpdates #WestMidlands #Midlands #trains #ExtendTheLockdown #ExtendLockdown --------------- Thank you!",anti
I wondered why the roads are so busy in #Devon lately� Watched ?@BBCSpotlight? and thanks go to ?@PoliceChiefs? #StayHomeSavesLives (or not according to guidelines they issue) https://t.co/jzjMbMB5BT.,anti
"If it is discriminatory to show an i.d. to vote, then it also is to require same to travel, get a job, apply for loan/housing, register kid for school, get a gun, and many other reasons... #protestlockdown #mondaymood #quarantinequotes #voterid #voterfraud #buildthewall.",anti
"This is in Los Angeles, where there are 50 deaths a day from coronavirus. #stayhomesaveslives.",anti
Msg below said with humour but I know the author is alone and frightened 73 with COPD Usually active outdoors type #vetransoldier He is adhering to Government advice to the letter Please let me hug my Dad again #daddysgirl #StayHomeSavesLives #COVID?19 @gmpolice https://t.co/cM7vFxsirN.,anti
"@emteethehustla_ @Ambitiouz_Ent Let's park @TnsMusic1 and @DJTira aside till we gather all the details, from #durban to Eastern Cape now we in #JHBTraffic, clearly we will need the #lockDownSouthAfrica to be #ExtendTheLockdown. More to debate on the stree",anti
MSM: crickets #extendthelockdown #nycoronavirus.,anti
"@collector_vault I live at home with fighting parents, struggling to do schoolwork, and dealing with a family that will not accept I am trans. I still want to #ExtendTheLockdown , because it's not about me.",anti
"@SenWarren @MassDPH @HealthyBoston @CDCgov @CDCemergency @WHO Hey #protestors #Trumptards against Safety, your brains are on furlough, but your mouths R working overtime #Trumptard #ProtestLockdown #protestfromhome #COVID19 #COVIDIOT #COVIDIDIOT #COVIDIOT",anti
@mohfw_INDIA @pmoindia @drharshvardhan @ashwinikchoubey @PIB_india @covidnewsbymib @ddnewslive @airnewsalerts @ANI #extendthelockdown.,anti
#covid19effect #stayhome #safezone #safetyfirst #safespace #COVID19 #socialdistacing #imlockedup #mywindow #stayhomestaysafe #stayhomesaveslives #stayathomechallenge #safehands #viewfrom #iwillsurvive #coronavirusuk� https://t.co/U2XVLYgBTR.,anti
@realDonaldTrump #TrumpOwnsEveryDeath now & in the future for pushing to reopen.... #coronavirus #stayhome #aliensarereal #lagoslockdown #superheroday #orania #bbrightvc #extendthelockdown #giveaway #lastdance #trumppressbriefing #gamers #gamedev #memes #,anti
"' , ' . #WednesdayWisdom NCAA #SM_???_?? Elon Musk #ExtendTheLockdown Amash #PenceIsAnIdiot Irrfan Khan #InternationalDanceDay.",anti
#asteroide #ExtendTheLockdown #lovelive #CHEN mis bendiciones a la borrega #WelcomeBackWonho qUE #.,anti
Dah kali 2 top up Grab Stay at home Perintah Kawalan Pergerakan Harap2 mampu bertahan sehingga 31March2020 Sun 22 March 2020 #StayHomeSavesLives #SmartBizFromHome #EKVirusFight #StayStrongMalaysia� https://t.co/IBY7mvGKE2.,anti
"Stop hacking people's account and asking me to invest 50k and get 100k. If it is real, continue to invest and reinvest till you become rich like Dangote!!! #workingfromhome #indaboski #ExtendTheLockdown https://t.co/FP6NdzwStM.",anti
Can someone please tell Buhari to readdress us? We really need to #ExtendTheLockdown These figures are scary and this is just Tuesday.,anti
#extendthelockdown https://t.co/sKPpGBVBy8.,anti
"Day 2373982973829.!:&/,)938224! Of Quarantine: Nobody: MY ROOMATE: You ever killed a mouse with your barefoot? ME : ... MY ROOMMATE: I have . #coronavirus #ExtendTheLockdown #COVID19.",anti
Amash views fire & desire Elon Musk NCAA #askagbarr #wednesdaywisdom #extendthelockdown #internationaldanceday #wednesdaymorning #denimday #assassinscreed #animalcrossing #pmqs #gainszn #the_book_of_us #wellbeingwednesday https://t.co/eihMRcVJ9i.,anti
Environment Secretary's statement on coronavirus (COVID-19): 26 April 2020 @DefraGovUK @NHSEngland #StayHome #StayHomeSavesLives #SaveTheNHS #coronavirus @10DowningStreet https://t.co/krSypsmtvF.,anti
"#ProtestLockdown How come there haven't been mass infections spreading from all the crowds gathering at Costco, Wal-Mart, Lowes, Kroger , Frys, Home Depot? Drove past Lowes yesterday, place was packed. The whole parking lot was full.",anti
RT @tony7perfect: The same people that #ProtestLockdown also protest anything that benefits ALL people such as The affordable care act Gu�.,anti
"#MaskUpLagos #StayHome #ExtendTheLockdown Please give us General market, we don't need pick 2 and pick 1 again.. Thanks.",anti
#ALLINILLINOIS #stayhomesaveslives.,anti
#ExtendTheLockdown And 80 In Lagos Trends As Nigerians React To Almost 200 New Coronavirus Cases Recorded Last Night....,anti
"Police make six arrests, including boy, 16, after glass bottle incident in town centre during lockdown #stayhomesaveslives #protectthenhs #inthistogether #covid_19 https://t.co/QkAsYrLwWF.",anti
"@MichStatePolice @GovWhitmer Hey #protestors #Trumptards against Safety, your brains are on furlough, but your mouths R working overtime #Trumptard #ProtestLockdown #protestfromhome #COVID19 #COVIDIOT #COVIDIDIOT #COVIDIOTS #coronavirus #CoronavirusOutbre",anti
Quarantine with valentine - ep 30 . . #quarantinewithvalentine #ufo2020 #tuesdayvibes #extendthelockdown #aliensarereal #lockdown #corona #COVID19 #cartoons https://t.co/TQCg3q16Uo.,anti
Good thing #coronavirus didn't happen during #BlackFriday there would be #ProtestLockdown at every Walmart across #America.,anti
Already booked #profit at 0.8750 (#30PIPS) https://t.co/eLLPSFuCWx @newsinvesting @tradingview @uk_tradingview @br_tradingview @es_tradingview @jp_tradingview @matsu_bitmex @DailyFXasia @DailyFXFrance @DailyFXedu @DailyFXTeam #ExtendTheLockdown.,anti
#Police + @NHS + #firefighters #Uk AWESOME #Emergency services ? Bless you #coronalockdownuk #SocialSafety #HAE #StayHomeSavesLives #LuckyDucker.,anti
#extendthelockdown @casspernyovest @moflavadj @piousbae012 @vodacom @djfreshsa.,anti
RT @Fixitgood2: It's a free house party!!! https://t.co/w4XrMPsdkR #UnitedWeStream #RodgerSanchez #StayHome #StayHomeSavesLives @�.,anti
How to help research climate change from your back garden #climatechange @savebutterflies #savebutterflies #stayhomesaveslives #covid19 https://t.co/ebO8deecXw https://t.co/cbToR5FUv0.,anti
"?????????? ?? ??????? ???? ????? ???? ?????, ????? ???? ?? ???? ?? ?????-?????? ??? ???? ????? ???? ?? ?? ???? https://t.co/RCgZf45PRE via @NewsNasha @Uppolice @myogiadityanath #NewsnashaExclusive #Upnasha #BJP #lockdown #ExtendTheLockdown.",anti
Not the way we make America Great. #PA #protestlockdown #idiots #darwinaward https://t.co/1ssjYz0elo.,anti
#extendthelockdown #economy #extendlockdown.,anti
#ProtestLockdown @meltonp IFB Patriots.,anti
GO STREAM #CONFIDENTIAL BY @Heismicmade #MicMade https://t.co/jXmwsOXLgg #Madeset #Madeinpluto #spotify #spotifyplaylist #Listige #rtArtBoost #ExtendTheLockdown.,anti
#Florida Andrew Gillum + his WHITE MALE PROSTITUTE said #ExtendTheLockdown so they can invite Rick for a #Throuple. He looks the type . The Mayor DeBlasio says his wife won't mind if he joins in . #openamerica #wednesdaywisdom #MAGA #wednesdaythoughts #wednesdaymotivation https://t.co/oU9u8UnjzW.,anti
"@rwandapolice tugomba kwirinda tukanarinda abandi. Iki kdi ni igihe kiza cyo Kwisuzuma kubyo wagezeho no Gufata ingamba zihamye kubyo Ushaka Kuzageraho mubihe biri imbere. ""Make Good use of every time and season, Time is no longer money but Time is Life.""",anti
People across Liverpool keeping themselves and our NHS heroes safe and following government advice #StayHomeSavesLives. But very strange to see just how quiet Liverpool City Centre was today. @merseypolice https://t.co/9CxYNsIj8w.,anti
"Cancelling my DSTV subscription. Too much rubbish aired. Will get myself #YouTubePremium, #Netflix and #Showmax with my own choice of what I want to watch for much cheaper. @multichoicegrp #whocansurvivewithoutsex #extendthelockdown #capitec #basiceducationdepartment.",anti
Brilliant message here from our #safenet team @StaffsPolice - guidance timely during #StayHomeSavesLives.,anti
"@realDonaldTrump this protesting is happening bc u gave ur minions the rite of passage when u deliberately threw WHO under the bus & ignited ""fire dr. fauci"" chants. ur the reason this is happening & more. ignorant fools. don't even dare call a dr when ur",anti
Tempted by the warm weather? The emergency services are working hard to meet the increased demand and we need your help. This weekend don't travel to beauty spots or gather in groups #StayHomeSavesLives https://t.co/EK2AMUzoCP.,anti
. @POTUS 6 feet apart? Seriously? Hold a rally instead of hiding behind walls and twitter! Get your lazy no-good ass out there with your people! #ProtestLockdown.,anti
"We ought to have use the opportunity of lockdown to build our internal space, each state has to brew up the goodwill of states development, rather than playing cards with our lives. #extendthelockdown.",anti
