index,text,label
4569,We are happy to help people like you and your mum Ashleigh Marie! We hope you enjoy the food #StayHomeSavesLives.,anti
4570,#ChinaLiedPeopleDied yet 20+ states using #ccp company ran drones to spy on US citizens. What the ever living fck #govenors ? Disgusting! Dems have no shame no loyalty #maga #WWG1WGA #ProtestLockdown.,anti
4571,RIP #StayAtHomeSaveLives #StayHomeSavesLives #StayHome #StopTheSpreadOfCorona #lockdownuk #protecttheNHS #ProtectTheVulnerable.,anti
4572,ABSOLUTELY BS! @govrondesantis @USRepKCastor PLEASE do something!!! #FLORIDA_IS_SINKING #mayoclinic #extendthelockdown #BREAKING #trumpgenocide #coronaviruspandemic.,anti
4573,and #ReopenAmerica. #ampFW.,pro
4574,. . prilaga #atlantahairstyles #atlantahairstylist #atl #reopenamericachallenge #atlantahairstylists #reopenamerica #atlanta #atlantic #atlantabarbershops #atlanticocean #prilaga #reopenamericasafely� https://t.co/UndCYIUEdm.,pro
4575,I admire all who pursue Masters and Doctorates. But you can't sweat that much blood for these credentials just to continue serving same system that keep failing your people. Use them to build systems that favors your own! Common! #extendthelockdown #madagascar #workingfromhome.,anti
4576,RT @datboii_sibu: #extendthelockdown #extendlockdown #andidikwe #ymornings #ramaphosa #COVID #lockdownsouthafrica #day34oflockdown #ramapho�.,anti
4577,Efficiently Complete the Work of the Bbq/Cooking Party . $7.69 for a Short Time More Detail and BUY NOW: https://t.co/MgmuEifLU9 https://t.co/KMqYUjF0TQ #Hantavirus #ReopenAmerica #TuesdayThoughts Slim Thug Kennedy Center.,pro
4578,RT @ffueller: @ABC All these performances and shows. Guess they really don't have that much work to do. #reopenamerica.,pro
4579,"@realDonaldTrump @LelandVittert @FoxNews Sure, as soon as we #ReopenAmerica. So, let's #ReopenAmericaNOW!",pro
4580,Now lets forget the 2weeks extension Where & when did they train 7000 health care workers on infection control? When IDH Nursing staffs are still being owed over 4 weeks salary Why 9ja leaders de like use every opportunity cash out #ExtendTheLockdown #Extension #COVID19.,anti
4581,#wakeupamerica #reopenamerica.,pro
4582,"America MUST get back to work. Click here to sign the petition to save jobs, small business, and America as we know it! #reopenamerica #reopenamericanbusiness https://t.co/kRBJnbj1qu #reopenpa #americafirst #wuhanvirus.",pro
4583,"#ExtendTheLockdown , #DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY.",anti
4584,@yalahwyy_ @governorva #reopenamerica.,pro
4585,Amash views fire & desire Elon Musk NCAA #askagbarr #wednesdaywisdom #extendthelockdown #internationaldanceday #wednesdaymorning #denimday #assassinscreed #animalcrossing #pmqs #gainszn #the_book_of_us #wellbeingwednesday https://t.co/3vhcyVYJiB.,anti
4586,And now we know why Trump wants to #ReopenAmerica by Easter. #25thamendmentnow #25thamendment #trumpliesamericansdie #trumpslump #trumpsucks.,pro
4587,@DOCDisinfectant is #YourPartnerintheNEWClean. Here is a video of our #service in a few #Nashville businesses and the steps we are taking to #ReopenAmerica due to #COVID__19. #COVID #covid_19 @tootsiesnet @kidrock @bigasshonkytonk @govbilllee @johncooper4,pro
4588,CDC guidelines allow death reporting on PRESUMED cases - with financial incentives to hospitals It's disgusting that some states will manipulate data to stay locked down #reopenamerica https://t.co/1LnVv1fqpP.,pro
4589,Me when it comes out later that ALL of this #ReopenAmerica and #OperationGridlock foolishness is tied back to the White House's public/private partnership seeking market recovery (at any cost) before #Election2020 (and prob the remaining Koch bro since it always does...) https://t.co/lC5FZ2Vttx.,pro
4590,@AOC Stop trying to crash the economy. Get people back to work! Get @SpeakerPelosi back to work and extend PPPE! #reopenamerica #trumpderangementsyndrome.,pro
4591,Some people are so far into this quarantine they low key don't want to go back to work. They like the breast that the government given them. America needs to go back to work!!! #reopenamerica #whatwehavetolose #generalstrike #COVID?19 #conspiracytheory.,pro
4592,@nickcannon #wildnout #master #mewgulf @50cent #bransoncognac #GOAT #sellingcontent #fakenews #HTGAWM #JUNGKOOK #reopenamerica #yoga #ES_F #westworld #ALLINCHALLENGE #kanyewestisoverparty #blackaf #teddyrileyvbabyface #ripprince #soccer https://t.co/h4n10,pro
4593,@chaconkie WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. https://t.co/HwUkncV0nj #operationgridlock #reopenamerica PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! Tomorrow in #LosAngeles a,pro
4594,@ANI @PMOIndia @narendramodi @drharshvardhan the center is saying they will not extend the lockdown. We need minimum 45 days. We have pulled through 10 days we can do 45. But we loosen the mitigations we will loose the war against Corona #CoronaLockdown #,anti
4595,Americans are smart. @realDonaldTrump is not. #reopenamerica.,pro
4596,"@catturd2 Freedom over fear!!! Governors who would enforce unconstitutional ""laws"" makes you wonder what else they're doing behind our backs??? #freedom #ReopenAmerica and @raleighpolice still hasn't apologized to NC citizens! https://t.co/2UkdCWcfeb.",pro
4597,Shout out today from @MSNBC @AliVelshi to #Pennsylvania @GovernorTomWolf 4 his focus on keeping #PA safe & putting #facts #data #science #CommonSense before feelings wishes & magical thinking. for his team 4 their leadership as we work 2 #ReopenAmerica.,pro
4598,The @CBSNews News Pimps running @KRLD are trying their best to Project fear from @POTUS and @GovAbbott decision to #ReopenAmerica and Texas - they are a disgrace and KRLD should replace them with a #RealNews outlet not an #OperationMockingbird pawn.,pro
4599,"I'm glad this work week is over for me. I feel lucky that it was relentless. But as I nestle back into the sofa I'm reminded of those who can't stop, who won't stop, to keep us safe. #nhsheroes #stayhomesaveslives.",anti
4600,This is frightening but I refuse to be afraid!!! #extendthelockdown #givecashpalliative @ngrsenate @ngrpresident @housengr @ncdcgov #COVID19.,anti
4601,#stayhomesaveslives #stayhomesaveslives #stayhomesaveslives #stayhomesaveslives.,anti
4602,PLEASE #ReopenAmerica or else everyone will go NUTS! #BlacksforTrump #DemExit #WalkAway #Deepstate #CNN #FakeNews #WaPo #NYTimes #FoxNews #ABC #CBS #ABC #NBC #MSNBC #COVID19 #BoycottChina #EnemyOfThePeople #ChinaVirus #DNC #MAGA2020 #KAG2020 @realDonaldTrump.,pro
4603,You heard it here people. #unconstitutional #tyranny time for #civildisobedience @re_openamerica @reopenca #reopenamerica #reopen. Time to #turnCAblue #WalkAway https://t.co/X1NcYy1wbl.,pro
4604,"This is why I am saying #ReopenAmericaNow because all of the projections have been way off. Even New York, which sadly is the hardest hit, projections were way off. #reopenamerica.",pro
4605,#reopenamerica.,pro
4606,Trump is our Nero! #notdying4wallstreet #stayathomeorder #reopenamerica #generalstrike #tokyoolympics https://t.co/2col6vxzg8.,pro
4607,"@HuXijin_GT @Mihirpandya1237 Why China is not allowing USA, UK & Australia to do some research in Wuhan Institute of Virology? #extendthelockdown #extendlockdown #corona #chinesevirus #wuhanvirus.",anti
4608,"@FrankSowa1 So #MichiganShutdown since ""Dear Leader"" Trump has stated it's NOT time to #ReopenAmerica maybe you can get the HELL off of @GovWhitmer lawn ... https://t.co/OensbsynBF.",pro
4609,"#ReopenAmerica: Hey, if you're all so willing to risk your life to work - Walmart is hiring on the spot. Any grocery store in your community needs people You want to work? Go work. Oh, those jobs don't pay enough? Get two. I mean, they don't deserve a living wage, right? -1/4.",pro
4610,@arappeport Call for the #ReopenAmerica rally! https://t.co/HLLdjavs7D.,pro
4611,@andrewcuomo @BilldeBlasio @chuckschumer can you answer this! #covid19pandemic #hoax #reopenamerica #thursdaymotivation.,pro
4612,"RT @michaeljohns: The #ReopenAmerica rallies need a refined and careful message. ""They should be very specific about what liberalization�.",pro
4613,@Nayhahahaa @Zazoo_ @MysterySnowball @Optom @EyeAnatomyROCKS @EyedoctorReshma @SpencerFiona @EmilyBeet1 @RCEMdean @RCEMPolicyVP @Vazir69 @DavidMonk999 @CambsChiefSupt @Cambridge_Law @BrownsKitchen @FellowesRacing @CSuptMarkG @CambsDCC_JG @baileyandy80 @Lo,anti
4614,Phoenix just killed Corona #cornavirus #weather #usacoronavirus #covid_19 #reopenamerica #trump #bitcoin #love #gym #foodie #oprah https://t.co/2UMjIhAvyg.,pro
4615,@realDonaldTrump please take swift action to protect the food supply chain here in America. We the People are under assault not only from the #InvisibleEnemy but also from those who hate true progress and freedom! #reopenamerica #COVID19.,pro
4616,#reopenamerica #reopenusa #freeatlast #WWG1WGA @TS_SCI_MAJIC12 @realDonaldTrump.,pro
4617,#ExtendTheLockdown And 80 In Lagos Trends As Nigerians React To Almost 200 New Coronavirus Cases Recorded Last Night....,anti
4618,"@ntuthuko_xaba OUTSOURCED MARKETING FOR MORE TYRANNY! #ExtendTheLockdown , #DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT & TODAY. Now we have a bunch of SPAM. Time for the lawsuits ag",anti
4619,"Happening now in Michigan, #OperationGridlock Free Michigan! #reopenamerica.",pro
4620,@MarcusRashford Al battar?disbelivevr and a believe who killed him will never be gathered together in hell #AskJoeboy #MeetJaidoP #ExtendTheLockdown #STFVergonhaNacional #????? You can find it in the section?Direct links to videos https://t.co/xgsNGKspcB ,anti
4621,@jasserravalle There is no proof that keeping healthy people in lock-down is necessary or helpful. We don't need to #ExtendTheLockdown. #openupamerica #mayday #reopenamerica #povertykills.,anti
4622,#coronavirus #COVID #COVID19 #OpenAmerica #ReopenAmerica #ReopenTexas #ReopenMaryland #ReopenAmericaNow #reopenwisconsin.,pro
4623,"@TiffanyDCross While trying to understand the changing message, It has occurred to me that mass casualties in largely democratic leaning states like New York, California, and Washington would not hurt Trump's chances of re-election. Just sayin. #Prioritie",pro
4624,To all the people crying that they want lockdown to end and are bored being inside go outside and do this ?? instead of being stupid and protesting measures meant to protect people go do something to actually help the community. #COVID19 #Quarantine #ProtestLockdown.,anti
4625,#reopenamerica #liberationday #factsnotfeelings.,pro
4626,@TheSun @DailyMirror @BorisJohnson I'm a Key Worker that finds it very hard to come home as I'm scared of what I bring in to my house. Sending my wishes to the #PrimeMinister to get well soon. #StayHomeSavesLives #UnitedKingdom we can do this as 1 https:/,anti
4627,We now take you to the reality that most #TrumpSupporters will flat-out ignore. https://t.co/x1tQDBxamO #Georgia #BrianKemp #COVID19 #ReopenAmerica #ConservativeStupidity.,pro
4628,#thegreatawaking #WWG1GWA #FREEDOM #REOPENAMERICA #qanon #landofthefree #USA #NSA #usmilitary #GODWINS #UNITEDWESTAND.,pro
4629,Los Angeles City ?? we are almost 500k followers on Instagram help us reach 500k followers #Instagram #LosAngeles #California #followforfollowback #like4like #Twitter #COVID?19 #COVID19 #StayHome #BeSafe #ReopenAmerica https://t.co/fe32j7A2sH.,pro
4630,I'm confident @GovLarryHogan will be smart about this. I have faith @MayorBowser will continue doing right in DC. I'm not sure what @GovernorVA will do & that makes me nervous. #covid_19 #reopenamerica.,pro
4631,"@ConservaMomUSA @hankentwhistle Instead of #ReopenAmerica protests Just Do It reopen #ReopenArizona everyone get back to work just open your business's Walmart, Walgreens, Target, we can take personal responsibility follow Cold and Flu Season etiquette ..",pro
4632,"BUT it's TOTALLY safe and okay to go to grocery stores, Walmart Target, gas stations, and coffee shops. Stances like #DoNotOpenCalifornia are hypocritical. Quit being hysterical! Just practice your social distancing & carry on! #reopencalifornia #reopenamerica.",pro
4633,"@GovWhitmer @NYGovCuomo @NYCMayorsOffice @SenateDems @HouseDemocrats ""Section 242 of Title 18 makes it a crime for a person acting under color of any law to willfully deprive a person of a right or privilege protected by the Constitution or laws of the U.",pro
4634,No. I am not ok with it. Was not ok with it from Day 1 ?? Free societies do not quarantine the healthy! #coronavirus #covid-19 #DontTreadOnMe #ReopenAmerica #Reopen NC.,pro
4635,Thank you #RottenTomatoes and #Netflix #movies #StayHomeSavesLives https://t.co/Y063gjUxcN.,anti
4636,@TheFunkyTwinkie @GovWhitmer @USATODAY I'll be your friend. Here in NC being proud of what you all are doing there in MI with #OperationGridlock. Great luck tomorrow! #riseup #reopenmi #reopennc #thecureisworse #constitutionovercoronavirus #billofrights #,pro
4637,"@DavedaGruber @IminHisbook @SpeakerPelosi @realDonaldTrump @WHO On March 13, 2020, @realDonaldTrump declared the National guidelines that triggered states to shut us down. Trump has followed the recommendations of his advisors, mainly Fauci who looks like",pro
4638,I will High Quality Google Review and WebSite Review Sell. Please Contact Me: Skype: GoogleReview24 Payment Method: Paypal and Payoneer Master Card. Thanks You... https://t.co/clzxcWs2M1 #NotDying4WallStreet #StayAtHomeOrder #ReopenAmerica #TuesdayThoughts #GeneralStrike.,pro
4639,Great research on #bailouts - everyone wants #money,pro
4640,"NCAA Fire & Desire #AskAGBarr Elon Musk Feel No Ways #WednesdayWisdom Amash #ExtendTheLockdown #SM_???_?? #wednesdaymorning https://t.co/6kZ53wEI9E https://t.co/VSpAyctezv Jn 14:6 Jesus said I am the way the truth & the life Trust Jesus Christ, Savior https://t.co/kpy3S4Q9dI https://t.co/2NPRlI8cM4.",anti
4641,#reopenamerica.,pro
4642,JOIN THE WEBINAR TODAY #petrochemical #webinar #extendthelockdown #coronavirus #petrol #quality #oilandgas #IOCL #BPCL #HPCL #shell #gasoline.,anti
4643,#Lockdown #Shutin #COVID?19 #coronavirus #socialdistancing #thingstodo #Scifi #thriller #StayAtHomeBooks #StayHomeSavesLives book to read https://t.co/X8xqEiygTd https://t.co/5NuLuQK7I0 https://t.co/wfiUbgTl10 https://t.co/wrzdLSBT7c https://t.co/iRM5HaBdPV.,anti
4644,"@katynicoud #ReopenAmerica funded ""protests"" are used by states to reopen during a pandemic. Workers must go to work or face economic ruin (denied unemployment). Only recourse for workers is to strike because their labor=ruling class wealth. Workers, by s",pro
4645,@SkyNewsBreak Happy days!! #extendthelockdown #COVID19 https://t.co/dhmwKGNVO6.,anti
4646,@RedPillBlackMan @USAloveGOD George Soros and the DNC are winning.... .@potus and America are losing RIGHT NOW TODAY.....!!!! #reopenamerica.,pro
4647,#mayday #openupamerica #reopenamerica #coronavirus.,pro
4648,THIS #ReopenAmerica.,pro
4649,. @GovSisolak .@iheartmindy . @EdwardsAD19 . @ClarkCountyNV . @AP . @RepSusieLee #ReopenAmericaNow #ReOpenAmerica.,pro
4650,#Cafepress #forsale #sale 20% off #custom #rug #rugs https://t.co/s9N3jRX7tE + 3% cashback #rakuten #EiffelTower #crown #music #piano keys #art #wood #photography #solid #colors ##code #DONTFORGET ends #June30 2020 #stayhomesaveslives #stayathome #stayhome #Apr11 #Apr12 #Apr13.,anti
4651,#COVID19 has failed. Behind the scenes at the #DNC #MAGA2020 @senategop @housegop #democrats #china #joebiden #wuhancoronavirus #reopenamerica #chinamustpay #chinavirus #obama @CNN @nytimes @ABC @cbsnews @washingtonpost @MSNBC #metoo #trump #preppers #2A https://t.co/NU6SjK86Y9.,pro
4652,"Thank you @Verizon for this amazing and thoughtful ""gift"" - you know we will never use it since we are being forced to STAY AT HOME by dictatorial tyrants like @NC_Governor and are using home our WIFI instead. #reopenamerica #liberalismisamentaldisorder https://t.co/DVnMOWsEca.",pro
4653,"WHY is this Dr. not being interviewed on major news outlets ? ...oh yeah , we know why... Wake up, His Highness Fauci is at work. Please @POTUS investigate him...background @realDonaldTrump #TWGRP #SpeakerInNameOnlyPelosi #ReOpenAmerica #Bk2WorkAmerica https://t.co/XGAskx5NZx.",pro
4654,@POTUS is speaking about various states beginning phased opening! It has begun! #wuhancoronavirus #reopenamerica #bestpresidentever - trump!,pro
4655,#ExtendTheLockdown Samsung s20 Ultra (like) Or Huawei p40 pro plus (Retweet) https://t.co/cCkqsmrkvI.,anti
4656,"We support @GavinNewsom and hope he doesn't give in to all the #ReopenAmerica and #OperationGridlock protests, we are in the middle of a global pandemic so drastic measures are needed #StayHomeSaveLives #StayHomeStaySafe #NotDying4WallStreet #NotDyingForWallStreet #UBI #HazardPay.",pro
4657,@CNN @MSNBC @BreitbartNews @FoxNews @CBSNews @AP @nytimes @WSJ @washingtonpost @RealCandaceO @TuckerCarlson @seanhannity @dbongino NO #FakeNews NO OTHER BIG NEWS STORY EXCEPT THE MOUNTING STUDIES SHOWING #COVID19 IS MORE WIDESPREAD & LESS DEADLY. AND HOW ,pro
4658,#reopenamerica.,pro
4659,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe https://t.co/BSZAj1MLjW.,anti
4660,"*HA Creative Studio* *we create, you love* Contact Us for any kind of Graphic Design work. Our Studio will do this professionally for you. Services starting at just 5$. *FLAT 50% OFF DUE TO #COVID_19* #extendthelockdown Elon Musk K.I.D.S #assassinscreed happy birthday candace https://t.co/a1PqDTrO8J.",anti
4661,"What could possibly go wrong with this plan? ""There is no such thing as a fool proof plan as fools can be quite ingenious"" ?? #ReopenAmerica #Covid_19 #fail https://t.co/dUpFjIK6QH.",pro
4662,@AP tRumps incompetence has left him only 2 choices: 1. Tell people to #StayHome and lose their paychecks. 2. #ReopenAmerica and cause more #coronavirus deaths. Either choice is a tRump #failure https://t.co/PGtH9sJ6oi.,pro
4663,@JaySekulow @John_Schneider #TRUMPCARD should be played @realDonaldTrump rally when we #ReopenAmerica.,pro
4664,"Scientists in Paris France, report the detection of #SARS_COV_2 #coronavirus in waste waters preceding the increase in #COVID?19 deaths. @CDCgov @WhiteHouse should consider banking and testing waste waters before #ReopenAmerica https://t.co/yD2aad7MH7 https://t.co/P6u7uONTDn.",pro
4665,@cjohnson999 @mitchellvii PEOPLE ARE SHUT UNDER ILLEGAL HOUSE ARREST worldwide BY #pedos #cannibals in power SEND THEM To guillotine & fire #Lockdown =ACT OF WAR AGAINST PEOPLE #HumanityIsNotAVirus #covid19= SCAM KILLING with #5G -REALITY https://t.co/Nml,pro
4666,"Hey peeps, I don't ever click of these scam emails, and not just Amazon. Just wanted to share how legit this one looks. It is not. #amazon #scam #email #scammers #WWG1WGA #reopenamerica https://t.co/GGqj5i72hp.",pro
4667,$AAPL settled +10.0% to $246.88... notably at the 200 and 10MA dma. A cooling wave is due... even if Wed' opens higher. #reopenamerica #nobailouts https://t.co/PjuDPmbc2W.,pro
4668,Rising to the Occasion to #ReopenAmerica https://t.co/Jw1ESnYxPz https://t.co/apldKUQDAP.,pro
4669,@realDonaldTrump @JudgeJeanine @FoxNews #ReopenAmerica Americans want to return to WORK NOW! This is beyond ridiculous!,pro
4670,"#IMiss� having Nancy S. at Great Clips Bloomingdale cut my hair! #ImYourCustomer, #HoldOnWereComing, #ReopenIllinois, #ReopenAmerica https://t.co/Jod3iyKOWx.",pro
4671,@gwentpolice My wife (NHS worker on day off) popped to the bank earlier and reports that Caerphilly town is as busy as a normal Friday. This can't be right. #stayhomesaveslives.,anti
4672,"@realDonaldTrump @Lowes @HomeDepot @Walmart and we don't all shop at the same time. #ReopenAmerica, @realDonaldTrump. We've been had by the ChiComs and their #CommieFlu, the @WHO and the @TheDemocrats. #MAGA.",pro
4673,"Think it's time to #ReopenAmerica? Go walk down the streets of Seattle or NYC, shake hands & eat some finger food. Then get back to me.",pro
4674,Time to please #ReopenAmerica. We need to go back to work. Thank you Gov Abbott for supporting the local businesses.,pro
4675,"Folks, #ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, & lawsuits are for. Correct @dbongino ? Get started now. #betheactivist #takebackamerica #1A #2a #tcot #ccot #riseup #liberty #covidfascism #reopenamerica https://t.co/e376IHtvOO.",pro
4676,Adoption of #robots and #drones carrying goods speeds up as a frightened world craves safe delivery of everything from medical supplies to food. #coronavirus #postcovid19 #reopenamerica ?@WSJ? https://t.co/8qxDW67xb1.,pro
4677,"#trumppressbriefing To: All #Elitists Everywhere, esp. #Birx and #Fauci #WeThePeople will #ReopenAmerica on #MayDay Get out of the way or be stampeded. #reopenamericanow #thursdaymotivation #coronavirus @POTUS @govabbott @tedcruz @CDC.",pro
4678,"@thehill @POTUS Stop living in fear! Breakaway, the way we have! #EndTheLockdown Start having rallys again! Isn't it clear CoVID is a scam to take away our Constitution/Rights? It's about tyranny, not disease control! #firefauci #thecureisworse #reopename",pro
4679,Was thrilled to join @SDState @YALiberty chapter over @zoom_us last night to talk about #HealthcareFreedom and #regulations. Thanks @pye for the assist. Thankful to keep up spreading the word of #liberty with you even during #quarantine! #COVID?19 #ReopenAmerica #ampFW https://t.co/7lRinGQb8W.,pro
4680,#Trump #ReopenAmerica Task Force includes organizer of liberate protest.,pro
4681,#covid19effect #stayhome #safezone #safetyfirst #safespace #COVID19 #socialdistacing #imlockedup #mywindow #stayhomestaysafe #stayhomesaveslives #stayathomechallenge #safehands #viewfrom� https://t.co/iPHl3n7Pxl.,anti
4682,@aishatyler @fazeclan @verizon @teeqo #companiatvmas #edomexsincomida #fase3 #ufo2020 #sequiadechelas #ovnis #COVID19 #malutejiendoalas #TXT_eternityconcepttrailer #coronavirus #dia44 #menuju5mei #bbrightvc #????_5??_??? #extendthelockdown https://t.co/rw,anti
4683,When Indians get excited and proud about the hot actress in the movie #Extraction and then Google her and realise she's actually #Iranian. #extractionreview #extendthelockdown #netflix.,anti
4684,#operationgridlock #reopenamerica.,pro
4685,"@joeysalads @joebiden spot on joey! Tests & new cases are irrelevant at this point. Hospitalizations and hospital capacity are all that matters. The gist of the corona scam was preventing ""overwhelming the hospitals"" Other than a few weeks in NYC that was",pro
4686,"#ExtendTheLockdown Mindset- same as the ""I support government regulation"" & ""free speech is dangerous"" mindset. They are low IQ people who can't imagine the innovations we've missed out on by not embracing freedom, & don't appreciate what freedom has given us.",anti
4687,@MollyMcKew ?? SOMETHING BIG IS HAPPENING?? ??Couy is driving across country right now. Stopping in cities and riding until he gets to NY City. ?? Where is he going next? #OPENAMERICANOW #ReOpenAmerica @RideWithC4T #CowboysForTrump WAKE UP AMERICA! https:,pro
4688,@KidRock @tootsiesnet @ReopenTennessee @GovBillLee @DanMandisShow @ValentineShow Protest Bill Lee - Open TN 10 am Saturday Legislative Plaza #ReopenTN #ReopenAmerica #WearBrownEndTheLockDown #WearBrown #endthelockdown #EndTheLockDownNow #COVIDKaren https:,pro
4689,"To my #Jewish, #Christian/#Catholic and #Muslim #NYer in #NYC. @NYCMayor @BilldeBlasio is infringing upon you FIRST AMENDMENT RIGHT! Do not allow this great city to further go down the road of #Communist #Totalitarian #Tyranny! #reopennys #reopennyc #reopenamerica #COVID19 https://t.co/l9GL1mXrog.",pro
4690,I am interested in #Incubation #LinkedIn #Innovations #business #Creative #ReopenAmerica #SiliconValley.,pro
4691,@mcuban You are a great AMERICAN! I know u don't see eye to eye w/ Pres. Trump-but u stepped up to be part of committee to #ReOpenAmerica THANK YOU! #patriot #prosperity #trumpeconomy #maga #sharktank #committee #americafirst #madeinamerica #wethepeople.,pro
4692,Get a plan https://t.co/qjdCeu4dbe #Hantavirus #coronavirus #ReopenAmerica #Covid19Out #schoolclosures #zoommeeting #Schools https://t.co/S8Vy0nnT89.,pro
4693,"I see a silver lining. As companies struggle to restart & many succeed, demand for #labor will grow quickly. Some people were furloughed. Others may shift to different industries. Many may retrain. Temporary work is also an option. #Americans are resourceful. #reopenamerica.",pro
4694,@realDonaldTrump Stop this scam. Now we're heading towards ONLY 60K??? A basic flu year. The virus is tyranny and fear. REOPEN AMERCA NOW. #realdonaldtrump #reopenamericanow #reopenamerica https://t.co/w0CqxVNRnP.,pro
4695,Most won't have a home by the end of year because they've lost their entire livelihoods. walmart gets to be open but other small family ran businesses are forced 2 b closed? So do walmart workers have a vaccine or something? sounds like rules for me not for thee. #protestlockdown.,anti
4696,@dougducey Follow Trump's lead like Gov Abbott is and #ReopenArizona! Let's #ReopenAmerica and get back to business!,pro
4697,Here is a great example of an activity you can do at home with minimal supplies to create maximum fun! #heroathome #coronaconnected500 #stayhomesaveslives #creative #homelearning.,anti
4698,"FORWARD THIS! Stanford's Dr. John Ionnidis: ""True infection rate fatality is in the ballpark of seasonal influenza."" Here is a link to the study: https://t.co/gyAukRUTTj https://t.co/4grZ78xhtl #ReopenAmerica #ReopenMO #ReopenStL #ReopenStLCounty #ItsTime #NoMoreLockdowns.",pro
4699,Chief Constable Nick Dean will be live on BBC Radio Cambridgeshire @BBCCambs at 10am today talking to presenter @jeremysallis about #policing in #Cambridgeshire and #Covid19. You can tune in and listen live here https://t.co/aSCEjZ0BtE #SaferCambs #StayHomeSavesLives https://t.co/jFojTIUnuU.,anti
4700,"@RealCandaceO @realDonaldTrump NC, MI, MN, NV have all had #ReopenAmerica rallies in spite of #StayHome orders. This thing is about to blow up in Dem governors' faces. Wait til the #DOJ and #SCOTUS weigh in.",pro
4701,????? ???? ??? ???? ?? ??? ???? ??? ???? ????? ?? ????? ?? ??? ????? ????? ?? ???? ??? ?????? ?? ?????? ?? ?? ?? ??????? ??? ?? ????? ??? #ExtendTheLockdown #Karachi.,anti
4702,@_hunter_j3 Not when the antibiotic you were prescribed is the WRONG solution. Closing the American economy and restricted the constitutional rights of all american citizens is paper napkin science in terms of a solution- and we are all waking up. #operat,pro
4703,@Walmart Why in world is Lafayette IN Walmart not able 2let people in both sets of automatic doors?! This creates more contact btwn patrons 1 set of doors in &out by Market area Not allowed 2exit or enter any other way. This is a chokepoint #ReopenAmerica,pro
4704,"""We need this to end, if you're sick just stay home.""-protester at the #ReopenAmerica #ReopenMaryland rally in Annapolis. https://t.co/zLVkmWNNh7.",pro
4705,"@gadwalmallu @narendramodi @PMOIndia @rajnathsingh @AmitShah @BSYBJP Govt will look into all aspects before opening the Lockdown. .. But to be on safer side, request to extend the Lockdown for another 10 days. .. Economy can b bought back to normal. . But",anti
4706,"We've been had, and Trump knows it #OpenUpAmerica #reopenamerica #righttowork #americafirst #coronavirus https://t.co/p8Z4EOgwyk.",pro
4707,Who else thinks this will #reopenMI? #ReopenAmerica #MichigandersAgainstExcessiveQuarantine #MichiganStrong #OperationGridlock #lansing #MAGA2020 #KAG2020.,pro
4708,@heyksquared Which means staying home didn't help but killed the economy. We have been under unconditional lockdown for 45 days while the virus incubation period is 14. #reopenamerica #firefauci #reopenvirginia.,pro
4709,#ReopenAmerica rally protest sign thread https://t.co/LrE4PqGo3t.,pro
4710,@DeanObeidallah @DoctorYasmin @SXMProgress @SIRIUSXM Of course it ain't safe to #ReOpenAmerica like Trump aims to do ! The Abomination will gladly sacrifice a million souls to help the stock market and boost his re-election chances! Ill bet @DoctorYasmin ,pro
4711,"love to follow their playbook, "" Rules for Radicals - by Saul Alinsky "", and the ""Coward and Piven"" approach to over-welm the system!!! Just like Matt is saying... It's been their plan!! #americafirst #americastrong #reopenamerica.#liberalismisamentaldisorder.",pro
4712,@NatlGovsAssoc @GovernorVA No they are not #ReopenAmerica.,pro
4713,"In recent statements, AOC suggests that the coronavirus could shut down the US economy for years. How can we prevent it? She suggests it may only cost ""eleventy trillion"" dollars. #AOC #coronavirus #reopenUSA #reopenAmerica #economy https://t.co/8OpqcqnXse https://t.co/9f1EHX5W0E.",pro
4714,@4thAnon @dahboo7 Please sign the petition to #ReopenAmerica and #endthelockdown https://t.co/zpTPpfDhDi.,pro
4715,Diamond & Gemstone Dealer London-Antwerp https://t.co/EvKUDQW5mM #itsaboy #ExtendTheLockdown #ufo2020 #COVID19 #IrfanKhan #Israel #workingfromhome #wednesdaymorning #StayHome #WednesdayWisdom #80inlagos #Covid_19ireland #COVID?19 #iamfreedom #???_?????_??????_????_??_????? https://t.co/XSn7wFSXNe.,anti
4716,???? ?????? ?????? ?????? ?? ??? ??wifi ?? password ?? ???? #StayHomeSavesLives.,anti
4717,#ReopenAmerica protesters realize we have two types of patients: those afflicted by #coronavirus and those who have seen their livelihoods destroyed by the shutdown. Both matter! Governments should NOT pick winners and losers! #ampFW https://t.co/DCHj3ZNYIU.,pro
