index,text,label
230,"these are authentic gatherings by sincere Americans. I 've been to 2 protesting DictatorInslee. No one claims spontaneity; any gathering requires organizing. But these events are n't staged, only Liberals get paid to rally. medialies reopenam",pro
231,80% will have mild or no symptoms. Isolate those at high risk and provide necessities and comfort. Let the herd immunity start working. coronavirus usa covid19 NYC florida.,pro
232,"Hey be truthful ANYTHING Our President wants to do, you and your Cabal would be against. So we starting today. You stay HOME.",pro
233,I was always told I was smarter than the models,pro
234,in Albany tomorrow 12PM State Capital grounds ReopenNYS Now,pro
235,Hantavirus ?????_????? CoronavirusLockdown COVIDIDIOTS Covid19Out GeneralStrike 21daysLockdown StayAtHomeOrder LockDownKenya dtac COVID19Pakistan ChineseVirusCorona China,pro
236,Gov Abbott has signaled that he is readying to Reope,pro
237,"My grandparents are 87/88. They survived war, the Great Depression, and measles. They are more worried about economic collapse than a flu like virus with low death rates. Millions of older folks feel the same way. reopenam",pro
238,"North Carolina Fascism? by Tyrants are coming out of the woodwork in America. Whether they be police officers, mayors, or governors; extreme power grabs are being made THROUGHOUT the U.S.A. ReopenNC OperationGridlock",pro
239,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgridlock,pro
240,justdoit MAGA …,pro
241,can you answer this! covid19pandemic hoax thursdaymotivation.,pro
242,in this video DennisMichaelLynch shares the view of the forgotten men and women that you promised to remember. The experts and charlatans unwilling to waste a good crisis have exploited this pandemic long enough. KAG,pro
243,maga kag kag2020 coronavirus trump2020.,pro
244,"Anyone with a JOB is deemed essential by the consumer who purchases their service … Let 's get back to work! SMARTLY! We need to be like our heros cops, nurse, emt, cashiers, grocers, drive-thru food, WE CAN DO THIS!!!!",pro
245,Oregon 's George SorosD appointed Gov extends 'Cower-In-Place' order to July 7th … because 100 people have died in 120 days … democratsliedpeopledied now endthelockdown endthelockdownnow endtheshutdown endtheshutdownnow,pro
246,Birx said it 'liberal mortality' NYC is NOT the heartbeat of America-Americans R!,pro
247,God bless Texas!,pro
248,Adoption of robots and drones carrying goods speeds up as a frightened world craves safe delivery of everything from medical supplies to food. coronavirus postcovid19 ??,pro
249,They do n't care about the working class. getamericabacktowork.,pro
250,"Happening now in Michigan, OperationGridlock Free Michigan!",pro
251,Democrats putting our lives at risk woman cant file protection due to Courts closed WarOnWomen WaronAmericans coronavirus MondayMotivaton voting doesnt matter when you call us a color enough already.,pro
252,But Antifa still runs free. I fucking hate the government EndTheShutdown endthelockdownnow Now.,pro
253,Time For The United States Take Back The World 's Power OPENAMERICANOW AmericaFirst AmericasGreatestComeback TAKEOVER,pro
254,See you in June reopenohio and reopenmichigan epic fail. In the meantime REAL states like Florida will help us,pro
255,"Please refer to FirstAmendment of the BillOfRights in the US Constitution, who NERO himself has no authority over, nor do those who swear an oath to PROTECT serve the same",pro
256,"There will be more angry, peaceful uprisings like the MichiganProtest hopefully. Americans will stop the totalitarian power grab by elected politicians. coronavirus endtheshutdown.",pro
257,"Will Ralph reopen Virginia so folks can go back to work and start living their lives, or will he have protesters back in Richmond packing the streets again?? reopenvirginia",pro
258,NJ liberatenj njrally timetoopen event trenton newjersey njlockdown freenj reopennj operationgridlocknj tues 4/28 noon 3pm details below,pro
259,"I strongly, strongly suspect Trump 's decree to has everything to do with this Dying4WallStreet dyingforthedow DyingForDollars DieForTheDow.",pro
260,As we follow this narrative to we hope you have the time to stay ahead of the mainstream COVID19 does not care about corporate greed Now streaming on,pro
261,"RETWEET! BANNED VIDEO: BILL GATES, MIKE BLOOMBERG, GEORGE SOROS, OPERAH WINFREY, WARREN BUFFET, TED TURNER DAVID ROCKEFELLER WITH THE ROCKEFELLER FOUNDATION PLANNED THIS HOAX AND DEPOPULATION AGENDA A DECADE AGO!!! coronahoax",pro
262,"Recent antibody testing suggests at least 25% of the population of NYC has antibodies to the coronavirus. Maybe the sharp drop in cases, there and elsewhere, has more to do with HerdImmunity than lockdowns? coronavirusnyc coronavirususa KAG.",pro
263,People are growing restless and angry. Not one of the people imposing economic hardship on the rest of the country has lost their job. Remember that. openthestates,pro
264,What scares you in the US today? tsunami coronaviruslockdown USA covid19outbreak COVID COVID19 coronavirus hantavirus coronavirusoutbreak.,pro
265,Common sense and logical thinking Trump2020 TrumpLandslide2020,pro
266,3.7k who have died from COVID19 in New York were not even tested. It 's a grand scam.,pro
267,"For the protests to be effective, the obvious publichealth threat of coronavirus needs to be acknowledg.",pro
268,cancelrent groups set to launch mayday protests across california:,pro
269,this is just wrong. Total fatalities from all causes is less than last year ~3600 versus ~4000 average. Let 's get back to work please and and chicago. Please do what 's right for the city and it 's people. Reopen!,pro
270,CoronaVirus has peaked at 1/5th the number of deaths of the regular flu.,pro
271,See you in June reopenohio and reopenmichigan epic fail. In the meantime REAL states like Florida will help us,pro
272,Take back America! DO NOT COMPLY! democratsaredestroyingamerica americafirst,pro
273,States like Michigan Illinois are being held hostage by Nazi governors. America is so behind.,pro
274,"Looks like NC is already re-opening. Drove from Raleigh to Wilmington today and the roads were full. Stores packed like Christmas. Punishing small businesses for no reason in favor or Walmart, CVS",pro
275,"President It is time to Nationwide Rolling Rally for Freedom on Friday, May 1st!",pro
276,generalstrike generalstrike2020 grandparentsshould.,pro
277,Watch 2 [Cali] docs tell truth about [Covid]. Quarantine is bad for your immune system.,pro
278,Pitiful that it 's being wasted. americafirst,pro
279,Trump was Right AGAIN! His goal date of Easter to was right on!,pro
280,"2/2 … through self-quarantine, that event will indicate that the number of people exposed has also declined and that will be our light at the end of the tunnel. coronavirusoutbreak coronaviruspandemic covid19 coronavirusnyc coronavisusseattle coronavirusnc.",pro
281,Watch the Socialist Left and the FakeNewsMedia make the DorrBrothers their next target. Their incredible online organizing abilities are a threat to their power. wearealldorrbrothers.,pro
282,"I am watching too as well, I am a Catholic descent. I go to church at St. Catherine 's Laboure. PalmSunday",pro
283,"It 's amazing how this virus only spreads at small businesses and places of worship, yet not at Walmart or Target! reopennevada.",pro
284,townhall 7pm tonight! KAG2020 americafirst COVID19 chinesedemocratcoronavirus.,pro
285,"Folks, ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, lawsuits are for. Get started now. betheactivist takebackamerica 1A 2a tcot ccot riseup liberty covidfascism",pro
286,"bet you wo n't hold a large rally full of supporters in Florida tomorrow, pussy. Prove me wrong. tuesdaymotivation.",pro
287,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgridlock ht,pro
288,reopenca now!,pro
289,What great news 99 BREADTH $IWM +3.8%,pro
290,Georgia is protest supporter of JihadbyCOVID19 reopen Friday despite raising COVID19 Coronavirus cases death Republican MAGA FoxNews Trump leadership admits there will be more cases. guineapigs on jacksonvillebeach florida CNN MSNBC nurses biden,pro
291,"We are holding a ReopenDelaware rally on May 1 at Noon in Wilmington, DE",pro
292,newsnight easter,pro
293,This simply will not work coronavirus coronapanic coronavirustruth CoronaHoax coronavirusoregon coronavirusNYC ReopenOregon,pro
294,"If the State wanted you to wear a symbol showing that you 'd given up your right to free speech, what might they choose? recallevers wisconsin endthelockdown reopenwisconsin",pro
295,The HysteriaCult DEAD-ENDERS are still trying to convince themselves that anyone gives a fuck about their their BULL-SHIT HYSTERIA The SCAM has COLLAPSED but by all means STAY LockedDown but for everyone else it 's TIME Huntington Beach recallnewsom.,pro
296,So are my chances of contracting coronavirus at walmart greater than or less than catching it at my local mom pop patio store which is required to be shutdown?,pro
297,"Whatever Happened to Mark 12:17? Good question. Frankly, most of the church has been a bit wimpy in responding to the COVID19 shutdowns. OpenAmerica ReopenTexas",pro
298,"Serious question: During the shutdown, does the reduced sales tax revenue hurt funding for schools, hospitals, and public pensions? OPENAMERICANOW COVID19 coronavirus COVID reopenwa reopenca endtheshutdown endtheshutdownnow endthelockdown.",pro
299,Dear and please reopen after April 30. You can be the start of the back-to -work domino chain! Pretty please! The women of America will be forever grateful. GirlStuff ulta nordstromrack coronavirus covid19 calmdown.,pro
300,Everyone should read this now! covid_19 coronavirus coronaviruspandemic coronavirusitaly shutdown quarantinelife COVID2019 thursdaymorning thursdaymotivation workingfromhome wholiedpeopledied awakeamerica2020 chloroquine coronapork coronavirususa.,pro
301,Did you miss school when they taught the US Constitution? We are worthy. We do n't have to pass any test. We do n't have to prove a thing! Has your account being hacked? My liberty does not end where your fears begin!,pro
302,"THIS is the untold damage being done to our children by ludicrous lockdown If this were a real war, we would all take a bullet for our kids. FakeNews fanning pandemicpanic New science shows low MR.",pro
