index,text,label
5662,George Soros and the DNC are winning … and America are losing RIGHT NOW TODAY … !!!!,pro
5663,Not trump rally. Do n't play the game America.,anti
5664,FireFauci is trending on Twitter Finally seeing the outrage took Trump this long to realize he is being misled,pro
5665,"argh. It 's disconcerting to agree with AOC, even in part. People are striking because they do n't have money. YES. Giving them a handout is not what they are seeking. They want to go back to work.",pro
5666,"If we too early, I'm pretty sure other countries that have flattened the curve will stop allowing America.",pro
5667,covid19effect stayhome safezone safetyfirst safespace COVID19 socialdistacing imlockedup mywindow stayhomestaysafe stayhomesaveslives stayathomechallenge safehands viewfrom iwillsurvive coronavirusuk,anti
5668,is my hero today!! Good for him! landofthefree standup wakeupamerica,pro
5669,??Coronavirus sampling study from Stanford found COVID-19 is 50-85 x more common than previously thought fatality rate accordingly 50-85 x LOWER than the crude numbers would suggest. A fatality rate of 0.12-0.2% OpeningUpAmer,pro
5670,YouTube promotion ?? Get real views and your like comments subscribers will grow awtomatically ?? Inbox me for more details ?? Or order me on fiverr Hantavirus CurfewInIndia 21daysLockdown youtube subscribers music spotify,pro
5671,Sir we are looking forward to the OpenAmerica your daily briefing to inform us of that progress. Kindly continue … salute! americafirst trump2020.,pro
5672,michiganprotest michigan michiganshutdown OPENAMERICANOW fakenews freemichigan freedomofspeech wakeupamerica sheep woke MAGA.,pro
5673,This rally in Texas is taking remember the Alamo a little too far what with the one person survival rate from it.,pro
5674,My interview with At the ReOpenNYS rally in Albany Now,pro
5675,americafirst americansbeforeideology,pro
5676,"Yet again, another media source retracting a False story. DNC coronaviruslockdown covid19out mycovidstory hantavirus stayathomeorder 21dayslockdown COVIDIDIOTS COVID2019 chinesevirus coronavirususa coronavirus MAGA2020 WWG1WGA.",pro
5677,Deep state darling ellen nakashima: wapo writer behind this week 's trump-grenell fake news hit piece was also First to report Russia hacked the DNC in 2016 via extendthelockdown wednesdaythoughts wednesdaywisdom.,anti
5678,Cafepress forsale sale 20% off custom rug rugs +3% cashback rakuten EiffelTower crown music piano keys girlpower art wood colors code DONTFORGET ends June30 2020 stayhomesaveslives stayathome stayhome Apr9 Apr10 Apr11 Apr12 Easter.,anti
5679,congratschen wednesdaymorning NCAAFootball will be back NCAA Football is always 1 Elon Musk will play on Mars soon extendthelockdown ncaaf ncaa easports dfs,anti
5680,New waves of coronavirus in Singapore and other countries show why these protestors and Trump are reckless fools pushing for liberation. We need universal testing and contact tracing before we,pro
5681,"Start re-opening by business type. Not by state only. Only open more vigorously with lower Pop 's rural regions. Do n't open venues of mass gatherings yet. Ie. Sports, ent., casinos. Generate initial occupancy rules for the biz 's identified.",pro
5682,There will be another Rally at Arizona Capital today Will AntiTrump -liberal -so -called nurses come out to expose themselves to the -to own PresidentTrump? And the lib Fakenews press use them for their global agenda? Answer: probably KAG,pro
5683,Dems suck it,pro
5684,"OperationGridlock in Michigan now! State Capitol on Tax Day 15th. Protesting complete shutdown of the State, rather than on a region- by-region and job-type by -type basis which follows orders by Gov Whitmer. I forgot marijuana shops lottery sales open!",pro
5685,"When will it be safe oh all knowing, all powerful elitists? Two months? Two years? Never?",pro
5686,Miserable ole Trump is just having a tantrum since he did n't get his GOPSlushFund yesterday so he wants to to punish us w/death threats DieForTheDow GeneralStrike COVID19 COVIDIDIOTS GOPBailoutScam TrumptheWorstPresidentEVER TrumpLiesPeopleDie,pro
5687,This is Populist regime change Masters at work Break the bonds Patriots,pro
5688,Do they work? China has sent tons of equipment and tests that do n't work to other countries. Oh wait! He wo n't know cause they have all been added to the stockpile. smh traitors sheesh idiots COVIDIOT stayathome awakeamerica2020 conventionof,pro
5689,reopenvirginia reopenmaryland reopenpa now.,pro
5690,JHU COVID-19 sufferings live country vise reports gomovies bofa fmovies.,pro
5691,coronaviruslockdown hantavirus 21dayslockdown curfewinindia lockdownindia,pro
5692,"ChulaVista COVID Case Update 4.3.2020: Stay home, practice social distancing, and wash your hands regularly. We are in this together! stayhome stayhomesaveslives covid19 coronavirus",anti
5693,"the DeepState is at work here, recall never let a crisis go to waste. Now take control and lead us from this shutdown.",pro
5694,"If the scale of this place, and others, does n't terrify you to StayAtHome nothing will COVID?19 StayHomeSavesLives covid19UK ProtectTheNHS coronavirus.",anti
5695,stop5g activism study group! Founder: JohnKuhles of eXposing 5G heath hazards Germany Italia Mondo coronavirus coronavirusdeutschland coviditaly.,anti
5696,extendthelockdown extendlockdown penceisanidiot penceisamoron penceisanass Jews elon musk irrfan Khan happy birthday candace seokmin odyssey wonho,anti
5697,UPS Drivers are part of our communities. They need to be protected cared for too. No one should have to live in fear uncertainty. Especially on the job. Hazard pay for all Employees Petition. CoronavirusLockdown DieForTheDow,pro
5698,leaked video Late Queen Nneka died due to infections during a surgery by Dr. Anu of Med Contour ||| ExtendTheLockdown indaboski StaySafe Trump Life Naija,anti
5699,"In other words, your policies are failing.",pro
5700,Tipster A. Manzanares +584261794481 WednesdayMotivation Hipismo Internacional ?? Free Picks Parley futbol soccer WednesdayWisdom Irrfan Khan PenceIsAnIdiot jongdae wednesdaymorning NCAA Football ExtendTheLockdown G League,anti
5701,Dah kali 2 top up Grab Stay at home Perintah Kawalan Pergerakan Harap2 mampu bertahan sehingga 31March2020 Sun 22 March 2020 StayHomeSavesLives SmartBizFromHome EKVirusFight StayStrongMalaysia,anti
5702,etc.colour COVID19 coronavirus stayhomestaysafe stayhomesaveslives n,anti
5703,trump praises mayday protests across california as very good people:,pro
5704,"Jay doesnt want the state to reopen, he loves the attention he is getting right now. We cant go up in the woods and go camping, but we can go walk around walmart with 1000 other people. OPENAMERICANOW p",pro
5705,Stop listening to the media. The death rate is vastly inflated by every new antibody study and it 's their chance to spit out propaganda to continue to scare people and accelerate the power grab. Isolated in your home is anti-health. fakescience,pro
5706,People defending ExtendTheLockdown are showing the classic signs of StockholmSyndrome We have accomplished FlattenTheCurve Now let 's get back to normal. endthelockdown endtheshutdown america openupamerica stopmovingthegoalpost coronavirus COVID19.,anti
5707,"Have you heard, They 're going to re-open retail stores at including public library and public schools. And what about re-open the Catholic church to attend mass on Sunday. ReopenVirginia Reopenma",pro
5708,Are you a small business closed? in financial trouble? Knowing a vaccine will re-start our ENTIRE economy. Here is how DonaldTrump is helping you get a vaccine quickly. Politics as usual! coronavirus COVIDIDIOT reopenameri,pro
5709,When u serve a Yoruba man food without pepper ExtendTheLockdown indaboski.,anti
5710,Other communities in India trying their best to stop this Chinese virus … But since day 1 few SingleSources are dedicated to keep increasing the number … Still government opens the market for them. Hail appeasement! extendthelockdown,anti
5711,Tucker discovers Obama 's 'essential' golf trip while under quarantine. Obama golfs while Michelle tells the minions to stay home! Had enough yet? LOL WakeUp walkaway and VoteRed,pro
5712,Bullet news ??? ?????? ?? ????? ExtendTheLockdown,anti
5713,1. Quick Antibody blood tests to contain pockets of CoronaVirus 2. Social distancing 3. Protect elderly and compromised by isolation 4. Wash your hands with soap 5. Disinfect surfaces 6. Avoid crowds! Go to Work! gapol gasen.,pro
5714,pepfar savethechildren newday2020 enoughisenough now deathtofacism trump2020 outofshadows.,pro
5715,"Was strongly leaning towards letting my grow, long after barber shops re-open. With I Need a Haircut the hill MAGA Now AmericaFirst rednecks are willing to die on, I'm DEFINITELY letting it grow. '60s were well before my time, but I 'll be a hippy.",pro
5716,Time they admit this was a scam to kill small business and,pro
5717,YES CORRECT DEFYGOVERNMENT,pro
5718,stock market rebounds when Covid_19 cases grow by less than expected. Worried about the market economy? Do n't rush to Control the outbreak. test. Test. Test. Trace. Isolate. Treat. Thanks vetting COVID19 EconTwitter research so quickly.,pro
5719,"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We 're offering 75 in cash: ______________ birmingham birminghamupdates westmidlands midlands trains extendthelockdown extendlockdown _______________ Thank you!",anti
5720,RocketsRewind nba NBAAllStar MarchMadness bearded BreakingNews nbasuspended NBATogetherLive NBATogether NBAKicks.,pro
5721,"A rare shot of the entire house living that key worker life an ITU nurse, a doctor on A&E, a Sainsbury 's worker and a redeployed doctor doing our bit on the frontlines of the COVID-19 pandemic! COVID19 NHS sainsburys frontlines stayhomesaveslives thankyoufortheclaps",anti
5722,Also plans to be functional by Easter and already was trending.,pro
5723,now covid19 coronavirus firefauci FireBirx.,pro
5724,"For the protests to be effective, the obvious publichealth threat of coronavirus needs to be acknowledg.",pro
5725,Top coronavirus headlines today via President Trump said he is hoping to by Easter. The TokyoOlympics will be postponed until 2021. The Dow had its best day since 1933. COVID19,pro
5726,Truth is … Yes there are the rich the poor but you would think that no one would be suffering in a great nation. ?? justsaying CureCovid19 lifestyle StayAtHome distancelearning workingfromhome COVID19 iamup coronavirus minutesilence virginbroadband.,pro
5727,If true I'm gonna buy one. My 5th in my entire life.,pro
5728,"Today 's bullshit virus update: As of today in order for COVID 19 to equal last year 's flu totals, there would need to be slightly over 140,000 NEW cases per day for the rest of the year.",pro
5729,This is what is spending his time doing instead of working to ReopenNJ. voteredtosaveamerica voteredtosavenj.,pro
5730,"On Twitter, President Trump lobbied for state to lessen social distancing restrictions and But are they re.",pro
5731,Nothing to see here. Just the Chair of the Arizona GOP encouraging people to impersonate healthcare workers and waste PPE at rallies. resist voteblue2020 mepolitics coronavirus,pro
5732,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: Elon Musk is asshoe,anti
5733,Any chicks that want to endthelockdown or are probably willing to go raw on the first date.,pro
5734,AND ORDER IN WOW BAO. Available via wowbao hotasianbuns lorilightfoot stayhomesaveslives chicago lorilightfootmemes,anti
5735,Big cheer for when you ClapForCarers tonight at 8pm but the only way to be sure of 'making a difference' to beat CoronavirusOutbreak is to StayHome this Easter stayhomesaveslives,anti
5736,Lockdown protestors just turned into A herd of charging Trojan horses.,anti
5737,Abbott is giving us another reason to,pro
5738,coronaviruspandemic,pro
5739,I hope these people feel a level shame so intense that it burns. lockdown operationgridlock stayathomesavelives stayhome.,anti
5740,"Hi there, I'm with NBC News covering the efforts today. I see you have some images and video from Annapolis on your profile. Did you capture these yourself? If so, may NBCU have permission to use on its platforms/partners with credi",pro
5741,NailedIt Democrats FakeNews COVID19 scare tactics are propaganda. ReopenUSA now TrumpPressBriefing GreatestPresidentEver Trump2020NowMoreThanEver WWG1WGA WeAreTheNewsNow.,pro
5742,Will be making a mistake by reopening the USA COVID19 coronavirus.,pro
5743,NJ has instituted some of the most stringent orders on residents. A deep dive into NJ numbers reveals that very little information is available on state websites in terms of numbers. Testing is haphazard inadequate. COVID19 hcitizensanctuary,pro
5744,"AmericaFirst AmericaStrong BUY Local, supportamericanworkers mainstreetusa Americans back to Jobs Neighborshelpingneighbors Your friends neighbors, No matter the belief! USA 1 we",pro
5745,I think the country needs you Mr. President. You need to hold a live rally soon. Like every supporter should come out. Make it the biggest event ever. Then you can prove that we 're ready to MAGA!,pro
5746,OUTSOURCED MARKETING FOR MORE TYRANNY! ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY. Now we have a bunch of SPAM. Time for the lawsuits aga,anti
5747,"LasVegas mayor says 'desert heat' will slow coronavirus, put city 'at the forefront' of openings americafirst",pro
5748,"In light of I'm reconsidering my previous tweet. A government must protect its people. Yes, rights should be upheld. People should n't be arrested for congregating. But it is simply tragic that, when left to our common sense, we start putting human lives at stake.",pro
5749,lockdown Sewing Easter Dresses I wo n't see my wee munchkins wearing xxx nanalove family granddaughter easter easterdresses stayhomesaveslives staysafe socialdistancing craft sewing stayindoors,anti
5750,Think of this The day of resurrection is on Sunday that 's what Easter celebrates New life Hope Defeating death Hell and the grave! What a great time to start reopening America! Huh? God is with us! Sir Lead us on! americafirst reopename,pro
5751,WOW! Guaranteed Gavin Newsom does n't want you to hear these four guys I interviewed at the Rally at the Calif.,pro
5752,notdying4wallstreet dieforthedow ventilatorshortage masks gloves handsanitizer flattenthecurve ventilators apartwestandtogether COVID19 PPE call complain demand 202-804-8191.,pro
5753,Today is WorldWaterDay. Handwashing is key to preventing the spread of COVID19. Now is the time to act! Hand hygiene saves lives! waterday washyourhands worldwaterday2020 stayhome covid coronavirus stayhomesaveslives coronaviruspandemic sli,anti
5754,OPENAMERICANOW operationgridlock.,pro
5755,IndiaLockDown be extended? Plz vote! lockdownextension lockdown lockdownindia Lockdown2 Lockdownextention ExtendTheLockdown extendedlockdown CoronaLockdown CovidLockdown IndiaUnderLockdown IndiaUnitedAgainstCo,anti
5756,firefaucci,pro
5757,Coronavirus: South Korea reports lowest number of new cases in four weeks and without shutting down their economy,pro
5758,dreaming! healthbeforewealth extendthelockdown.,anti
5759,"COVID-19 And HIV WHO, Bill Gates, CDC, World Bank, Wuhan Institute of Virology Hacked MAGA QANON GreatAwakening POTUS PatriotsFight Q KAG PATRIOT WWG1WGA WETHEPEOPLE PresidentTrump FoxNews lockdown Lockdownextention protest.",anti
5760,Democrats FakeNewsMedia including NYTimes is pushing the lie tht did not rely on his experts. Not true. trump2020 women fakenewsalert trending americaworkstogether trumpisalooser trumpliespeopledie bernieontheballot demexit.,pro
5761,"After pandemic whole world was locked down, bt now gradually slowly counties have started to open their business including Saudi Arabia, the USA and European countries, Sindh also has started to ease lock down from Friday. extendthelockdown coronalockdown coronavirus.",anti
5762,In which Michael Harriot examines vis a vis WhitePrivilege so good.,pro
5763,AGREED!,pro
5764,walkaway walkawayfromdemocrats walkawayfromdemocratsforever.,pro
5765,US Indexes Close Higher Friday and for the Apr. 17 Week $GILD $MRNA $BA $COP $HAL $C $OXY $GE $USB $XOM $COF $JPM USindexes DowJones SP500 Nasdaq Coronavirus Nasdaq up 6.1% for the week.,pro
5766,MONDAY TO THURSDAY 10:00AM TO 4:00PM FRIDAY 10:00AM TO 1:00PM 7:30PM 6nnNews News StayHomeSavesLives StayHome StayAtHome PK,anti
5767,smartreopen,pro
5768,This ScienceDaily article explains Vitamin C breakdown in blood to Hydrogen Peroxide which cleans the blood&tumors of sick cells. reopentexas,pro
5769,This morning on 9am-12pm EST: 9:30am- 10:05am- Executive Director of 11:05am- Call in 866-957-2874 Ch. 125 Coronavirus COVID19 VoterFraud MailInBallots,pro
5770,YES!!!!! WE NEED MORE STATES TO FOLLOW! ENDTHELOCKDOWNNOW FREEDOM powertothepeople donttreadonme coronahoax covidconspricy BRAVOMICHIGAN michiganisopen.,pro
5771,Our government exists to protect our rights. It is long past time for it to give them back to the people. ampf.,pro
5772,"Northampton NPT are out in Northampton monitoring the virus compliance, so go so far, All Saints c7173 StayHomeSavesLives COVID19 clapforNHS",anti
5773,"We did what we were asked and flattened the curve, time to get back to work and open up the state now!",pro
5774,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: is asshoe,anti
5775,"The scary thing about these stupid Americans voting trump and protesting covid is that they are outsmarting and outnumbering the rest of Americans, the smart ones. You 're too broken to repair, America. 5G COVID19 25thamendmentnow trump youidiots.",anti
5776,I wish our state politicians were as motivated to reopen our state as they are to blame everything on the federal government. stopthehate.,pro
5777,"IT IS TIME TO I will take my chances on getting WuhanVirus as I do everyday with the Flu, Cold, AIDS, Hepatitis, Meningitis etc which are all Viruses",pro
5778,BTC pompano defi dirtyfiat cashapp venturecapital unicorns startups LATAM africa believe magicmoneytree magic dollar ETH constitution soundmoney banking,pro
5779,Vote now on 68% do NOT support the rights of people to protest stay at home orders. StayHome coronavirus COVID?19 pandemic,anti
5780,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: Elon Musk is asshoe Also libs: wypipo.,anti
5781,Guarantee this is happening here. reopennc.,pro
5782,The poor of this country are about to take a bullet for Capitalism … smh dieforthedow notdyingforwallstreet coronaviruslockdown,pro
5783,Now,pro
5784,"NJ does not need a committee of pharma executives and Chan-Zuckerberg puppets to tell us when to OpenUpNJ. you closed NJ in 1 day, you open it! MayDay OpenUpAmerica",pro
5785,We have a right to know exactly which scientific studies you are using to warrant these 'mitigation' measures. reopenpa OPENAMERICANOW.,pro
5786,RecallSisolak ImpeachSisolak This dictator just proved he has zero clue zero plan and is piggybacking because he knows he 's in way over his head. If he 's not recalled it will be a pleasure to vote his Dictator Ass Th,pro
5787,"Replying to Your stupidity will cause the needless death of MILLIONS, all because your hotels are losing money. You, and the rest of the COVIDIDIOTS who want to too soon ARE THE PROBLEM that is worse than the cure.",pro
5788,You guys need to take to the streets like we are in California and say HELL NO! NO MORE!!!,pro
5789,Are you moving to Idaho? Call for A free quote 208~713~4216 fresno nyccoronavirus americafirst arizona stimulusbill socialdistancing socialdistancingpickuplines trumpmadness trumpmeltdown gamers loveisblind lasvegas mississippi goodmorning love LA,pro
5790,"The city needs: To gradually reopen the city 's economy, with safety guidelines. To fully pay for the rent, food, health care, basic needs of its population. There 's ANOTHER OPTION, nobody wants it really. ReopenDC OPENAME",pro
5791,extendthelockdown wetherspoons dailybriefinguk borisbaby itsaboy internationaldanceday postalworkersday pmqs nsfwtwitter buymynudes buymycontent sellingcontent sellingpictures sellingvids feetfettish ass slut pussy feetbuyers horny dm paypal nudes DM to buy,anti
5792,"Connecticut has 24,582 confirmed COVID19 cases. With a population of 3.565 million, that equates to not even 1%. Of those 24,582 case, how many have recovered? Why is the state still closed? reopenct coronavirus connecticut breakingnews.",pro
5793,This simply will not work coronavirus coronapanic coronavirustruth CoronaHoax coronavirusoregon coronavirusNYC ReopenOregon,pro
5794,Join your state rally on May/1!!! openupamerica mayday takeourcountryback,pro
5795,coronavirus COVID COVIDIOTS Corona nbusiness.,pro
5796,Coronavirus: Police tweet after fake statement claimed London would be sprayed with disinfectant The statement also claimed people who left home would face four weeks in prison. stayhomesaveslives protectthenhs inthistogether COVID19,anti
5797,"Well, I never liked that I had to move to Georgia. I felt like it was full of idiots and fat people. Now I know without a doubt I was right. idiots notmypresident coronalockdown coronavirusupdates.",pro
5798,Please tell me this was n't to be some sort of publicity stunt It really does beggar belief StayHomeSavesLives.,anti
5799,"We saw this coming. Until we have a vaccine, we 're basically screwed. Their healthcare system is first class. Govt trusted, if authoritarian. They were checking visitors at airport early on w/thermometers. Bad news for Donald 's notdying4wallstreet onevoice1.",pro
5800,"Pennsyltucky I'm happy to see the class of those pointing fingers and name calling. Pennsylvania and Kentucky were n't built with the hard work of the rich now were they? Coal miners, railroad workers. Laborers. reopenpa",pro
5801,STAYHOME! does n't care BREAKING ExtendTheLockdown DESANTIS_IS_CULPABLE Florida FloridaMoron Floridalockdown photography CoronavirusPandemic.,anti
5802,"and the system will fall. People will die like flies and corpses will be piled on the streets. For your system your life is not important, you are just a number, a customer. dieforthedow.",pro
5803,This is tyranny. Stop allowing our freedoms to be ripped out from under us for a false sense of safety. Thousands of men and women died for our rights and these power-hungry politicians will not take them away. covid_19 chicago,pro
5804,Yes! AmericaFirst,pro
5805,It 's almost like there are catastrophic second and third-order effects to making hasty decisions from a centralized authority affecting huge populations. It 's almost like it 's fucking impossible for models to capture these effects. reopenameric,pro
5806,Lots of patriots demonstrating to ReopenVirginia today. I was at the LiberateMinnesota rally last week w/the big red LewisForMN RV. Fighting COVID__19 gradually reopening are NOT binary choices! Our economic security/individual liberty are at stake. Time to,pro
5807,The released guidelines to help states re-open businesses shuttered by the coronavirus. They say no state should start easing SocialDistanacing if cases are appearing at a faster rate. COVID19,pro
5808,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
5809,"Elect ME president and I 'll the next day, segregate those who want quarantine, inoculate those who want livevaccine this is how we beat smallpox, house the homeless, and balance the budget. Can you do better? biden2020 trump2020 covid19.",pro
5810,It is time to get a SECOND opinion on Dr Fauci,pro
5811,Cybersecurity experts confirmed that gun rights conservative groups are astroturfing the campaign.,pro
5812,mayday takeourcountryback,pro
5813,Yes my family and I are getting back to our lives. recallgavinnewsom.,pro
5814,reopenFl reopenFlorida reo,pro
5815,I'm anxiety-ridden because I'm trying to figure out what I 'll do if this quarantine is is extended now I'm flat out terrified because of the threat to when we have n't even seen the worst of COVID-19.,pro
5816,stop5grollout endthelockdown notesting novaccines arresttheirpoliticians arrestbillgates reopenny reopenfl reopentx reopenireland reopencanada reopennh,pro
5817,endthelockdown EndLockDown FakePandemic EmptyHospitals FilmYourHospital hoaxvirus COVID19 GatesFoundation FauciFraud Fauci GatesForPrison2020 GatesVirus HERE IS YOUR COVID?19 VACCINE FROM BillGates,anti
5818,"With warmer temperatures predicted in the UK this weekend, let 's hope we can rally together as a nation in beating the COVID19 battle! Let 's StayHomeSavesLives solidarityinisolation coronavirusuk crouchend lockdownUKnow lockdown GlobalPandemic WeAreAllInThisTogether.",anti
5819,Exactly this. I can buy plants at Lowe 's giantass corp but ca n't support my local plant nursery because they 're closed down. Still think this is about a virus? now reopennc.,pro
5820,"Hey dumbass, Americans see right through your BS!!! We want our rights back and we want to be self reliant as possible!",pro
5821,"You have to question those working so hard against good news would n't anyone w compassion want treatments, lower mortality good need so we can of they are rooting against us, they ARE against us.",pro
5822,Coldturkey is what Trump complained about at today 's PressConference saying America needs to get back to work CNN Coronavirus Republican CDC GOP MAGA WhiteHouse foxnews MSNBC CBS Florida NYC military Fauci QueensSpeech nineeleven COVID2019 ABC,pro
5823,The rallies need a refined and careful message. They should be very specific about what liberalization.,pro
5824,reopenflorida rally in Delray Beach yesterday,pro
5825,reopencalifornia monday Sacramento 12 noon,pro
5826,"Hello … *Crypto Currency* is gradually taking over the world. Money is been made everyday at the comfort of our homesJoin the BITCOIN TRADING TRAINING today to learn everything you need to know about BITCOIN and make your money, no time extendthelockdown indiaboski.",anti
5827,NovemberIsComing You' and all the rest of the CorruptDemocrats will see what true American Citizens think and feel about this Country. truthmatters truthwillprevail stay the course,anti
5828,NAILED IT America does n't have the luxury of staying SHUT-DOWN until the Coronavirus is no longer a threat We are quickly approaching a point of economic/societal collapse which will make the Coronavirus look like a WalkInThePark Reo,pro
5829,extendthelockdown.,anti
5830,"Start by scheduling a massive Trump rally to show everyone how safe it is. Do n't stand on the stage Trump. Show confidence in your decision and walk amongst your people! Do it on Easter Sunday, bring your family and Matt Gaetz to set the example!",pro
5831,"Folks, ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, lawsuits are for. Be civil, respectful and peaceful at all times! Get started now. betheactivist takebackamerica 1A 2a tcot ccot riseup liberty covidfascism",pro
5832,yes!,pro
5833,"testcorona testkarona Such low testing is also a threat to India, Please take necessary action and test each and every person before the Lockdown gets over, if not possible to test everyone then ExtendTheLockdown Corona COVID19",anti
5834,wethepeople have the power reopenmichigan reopenohio walkaway.,pro
5835,"Coronavirus: UK lockdown could be relaxed in weeks, says top govt adviser staypositive stayhomesaveslives",anti
5836,The HysteriaCult TOTALITARIANS must stay LockedDown PERMANENTLY while NON-INSANE Americans It 's the only way the resolve the Coronavirus MADNESS FloridaMoron SCAM FAIL FloridaBeaches LIBERATED.,pro
5837,The type of people protesting against social distancing are the same people telling their kids that masterbating makes you go blind. coronavirus COVID__19 StayHome fap.,pro
5838,lOCKDOWN times Increase Your physical Fitness with our latest E-BOOK product: ExtendTheLockdown Hitman CouldUseABeer PenceIsAnIdiot Elon musk AskAGBarr InternationalDanceDay USA NewYork Trump.,anti
5839,"SDG16 is about peace, justice and safety including during COVID?19 outbreak. To keep people safe, security organs are playing a key role. is supporting work related to StayHomeSavesLives.",anti
5840,the reason behind COVID?19 COVID19 BillGatesVirus is AGENDA 21 AGENDA 30. it 's a NWO UnitedNations TAKEOVER. it is time to FIGHTBACK! freedom patriotsfight reopencalifornia reopennc scamdemic plandemic2020,pro
5841,"NJ does not need a committee of pharma executives and Chan-Zuckerberg puppets to tell us when to OpenUpNJ. you closed NJ in 1 day, you open it! MayDay OpenUpAmerica",pro
5842,"Why do n't those go to hospitals, help healthcare workers since they do n't believe coronavirus is a threat and show how Christian they are by helping those in need like Jesus did -answer-they wo n't because they are Hypocrites and cowards.",anti
5843,icecreamnancy delaynancy nancypelosi Does just saying lies give them validity? Nancy we ALL know YOU delayed the PayrollProtectionProgram for a month while Trump and Pence were working to MAGA Thanks BretBaier FridayFeeling AmericaFirst,pro
5844,NATO E-3 AWACS PATCH AIRCREW TRAINING SQUADRON VELCRO BACK STARWARS WednesdayWisdom ExtendTheLockdown InternationalDanceDay PMQs ConfinementJour44 COVID19 Perrie Stefan asteroide via,anti
5845,I do n't care if they or not. I'm staying here. I'm protecting my family by not getting sick. And I sure.,pro
5846,Join your state rally on May 1! openupamerica mayday takeourcountryback,pro
5847,At this point these conspiracy theories are n't theories anymore. It 's reality! We have all the Proof. freeamericanow extendthelockdown =brainwash deblasio =joke jaredkushner INFILTRATE HYDRA made and pay by Benjamin Netangahu qanon qanonarmy qarmy.,anti
5848,My new article on how the most loyal members of the Trumpcult have infected themselves with the coronavirus to make their leader feel better for a few days. donaldtrump,pro
5849,Which means staying home did n't help but killed the economy. We have been under unconditional lockdown for 45 days while the virus incubation period is 14. firefauci reopenvirginia.,pro
5850,golf so Trump can play golf this weekend Only reason jersey is opening What a selfish SOB.,pro
5851,In 's latest StayHomeSavesLives series it 's Manchester boxer,anti
5852,now.,pro
5853,Petition NJ Governor Phil Murphy: recall Governor Murphy for his coronavirus 'rules' philmurphy murphy NJ newjersey governormurphy coronavirus reopennj,pro
5854,riseup now reopenva reopenvirginia VIRGINIA IS FOR LOSERS!! PLEASE RETWEET!!,pro
5855,"Northampton NPT are out in Northampton, Wootton monitoring the virus compliance, so go so far c7153 StayHomeSavesLives COVID19 clapforNHS",anti
5856,If your local sheriff 's have not come out and said they will not enforce the lock downs then they are in favor of violating your Constitutional rights. Something that they took an oath not to do. lockdownend reopenca.,pro
5857,Already booked profit at 0.8750 30PIPSin Buy EURGBP ExtendTheLockdown Israel COVID19.,anti
5858,"If the doors of your smallbusiness are closed due to the COVID ShelterInPlace lockdown, when they I will come. The only way America will save its SmallBusinesses and those Jobs is to SupportTheLittleGuy. localbusinesses",pro
5859,"This INDEPENDENCE DAY millions of Americans will be under stay at home orders, this seems absurd to me and unacceptable! FactsNotFear LockDownEnd lockdown IndependenceDay.",pro
5860,Beast-Trading Software Volatile75 NASDAQ Nas100 Volatile75 workingfromhome lockDownSouthAfrica ExtendTheLockdown RestInPeace WednesdayMotivation Signals $50 Software $150,anti
5861,There is no proof that keeping healthy people in lock-down is necessary or helpful. We do n't need to ExtendTheLockdown. mayday povertykills. You say mentalhealthmatters. Are you following the suicides due to desperation a,anti
5862,"That Somizi Video is a mess, now we know were Juju gets some of his files, Fikile sings like a bird. How much more confidential files does Mbaks tell his friends LOCKSOUTHAFRICADOWN LockdownMzansi Covid19inSA COVID ExtendTheLockdown",anti
5863,For those of you that want to go ahead. But make sure you understand the risks you are taking with your life! wewillstayclosed dumbanddumber dontlistentopotus haveyoubeentested youdonthavehismoney youwilldiefollowonghisdumbwords.,pro
5864,Florida Andrew Gillum his WHITE MALE PROSTITUTE said ExtendTheLockdown so they can invite Rick for a Throuple. He looks the type The Mayor DeBlasio says his wife wo n't mind if he joins in openamerica wednesdaywisdom MAGA wednesdaythoughts wednesdaymotivation,anti
5865,StayHomeSavesLives but do n't post screen shots with the meeting ID proudly displayed and takecare COVID19.,anti
5866,Local El Paso TV reporter participated in an Anti Lockdown Rally in the city. Lockdown Nazis are triggered and trying to get her fired. covid_19.,pro
5867,reopenmichigan,pro
